iat_min,iat_max,iat_mean,iat_std,iat_q1,iat_q2,iat_q3,iat_mad,byte_min,byte_max,byte_mean,byte_std,byte_q1,byte_q2,byte_q3,byte_mad,byte_sec,pac_sec,byte_total,duration,numPacket,fiat_min,fiat_max,fiat_mean,fiat_std,fiat_q1,fiat_q2,fiat_q3,fiat_mad,fbyte_min,fbyte_max,fbyte_mean,fbyte_std,fbyte_q1,fbyte_q2,fbyte_q3,fbyte_mad,fbyte_sec,fpac_sec,fbyte_total,fduration,fnumPacket,biat_min,biat_max,biat_mean,biat_std,biat_q1,biat_q2,biat_q3,biat_mad,bbyte_min,bbyte_max,bbyte_mean,bbyte_std,bbyte_q1,bbyte_q2,bbyte_q3,bbyte_mad,bbyte_sec,bpac_sec,bbyte_total,bduration,bnumPacket,appName,category
9.5367431640625e-07,45.01234793663025,0.9611113965511322,6.426878908814378,2.3305416107177734e-05,0.00024402141571044922,0.010328531265258789,0.00023651123046875,52,1452,411.8775510204082,538.6020314402402,52.0,91.0,704.0,39.0,437.4709683415605,1.0621384128796187,20182,46.133347034454346,49,9.5367431640625e-07,45.027596950531006,2.0964717756618154,9.370356054489656,0.00012409687042236328,0.0003064870834350586,0.010955333709716797,0.0002809762954711914,52,1452,311.95652173913044,469.664494336197,52.0,83.0,185.0,31.0,155.564395105395,0.498673322289071,7175,46.12237906455994,23,1.9073486328125e-06,45.02331590652466,1.844889440536499,8.815633803443061,2.09808349609375e-05,0.0003101825714111328,0.016282081604003906,0.0003070831298828125,52,1452,500.2692307692308,578.7349969939283,52.0,96.0,979.25,44.0,282.0114791532988,0.563719417082015,13007,46.122236013412476,26,Instagram,Video Chat
2.1457672119140625e-06,19.57845711708069,3.2946473360061646,7.282464029279074,4.011392593383789e-05,0.047275424003601074,0.09475302696228027,0.04726541042327881,52,91,57.57142857142857,13.64715713836342,52.0,52.0,52.0,0.0,20.386602818645652,0.3541097263784605,403,19.767884016036987,7,0.00010895729064941406,19.673331022262573,9.836719989776611,9.836611032485962,4.91841447353363,9.836719989776611,14.755025506019592,9.836611032485962,52,52,52.0,0.0,52.0,52.0,52.0,0.0,7.929472434009108,0.15248985450017516,156,19.673439979553223,3,2.002716064453125e-05,19.57845711708069,6.557675997416179,9.20716350615763,0.04728543758392334,0.09455084800720215,9.836503982543945,0.09453082084655762,52,91,61.75,16.887495373796554,52.0,52.0,61.75,0.0,12.555260943934083,0.20332406386937787,247,19.673027992248535,4,Instagram,Video Chat
5.0067901611328125e-06,18.27727198600769,3.077995498975118,6.7974568343099975,0.00010865926742553711,0.04486250877380371,0.09805083274841309,0.0448375940322876,52,91,57.57142857142857,13.64715713836342,52.0,52.0,52.0,0.0,21.821561041603598,0.37903455903529826,403,18.467972993850708,7,0.00030517578125,18.37824296951294,9.189274072647095,9.188968896865845,4.594789624214172,9.189274072647095,13.783758521080017,9.188968896865845,52,52,52.0,0.0,52.0,52.0,52.0,0.0,8.488156886317686,0.1632337862753401,156,18.37854814529419,3,4.982948303222656e-05,18.27727198600769,6.12234894434611,8.594906476953867,0.044887423515319824,0.08972501754760742,9.183498501777649,0.0896751880645752,52,91,61.75,16.887495373796554,52.0,52.0,61.75,0.0,13.447997505821165,0.21778133612665856,247,18.36704683303833,4,Instagram,Video Chat
2.86102294921875e-06,19.571860790252686,3.265514334042867,7.292421309093098,0.00010091066360473633,0.0052530765533447266,0.010562777519226074,0.005217075347900391,52,91,57.57142857142857,13.64715713836342,52.0,52.0,52.0,0.0,20.56848012163249,0.357268885487413,403,19.593086004257202,7,0.0001990795135498047,19.582576990127563,9.791388034820557,9.791188955307007,4.895793557167053,9.791388034820557,14.68698251247406,9.791188955307007,52,52,52.0,0.0,52.0,52.0,52.0,0.0,7.96618413269018,0.15319584870558037,156,19.582776069641113,3,7.200241088867188e-05,19.571860790252686,6.527479648590088,9.223771345264991,0.0052890777587890625,0.010506153106689453,9.791183471679688,0.010434150695800781,52,91,61.75,16.887495373796554,52.0,52.0,61.75,0.0,12.613342019552222,0.20426464808991454,247,19.582438945770264,4,Instagram,Video Chat
2.193450927734375e-05,19.472460985183716,3.9020326137542725,7.785220406204825,5.1021575927734375e-05,0.01070094108581543,0.026928186416625977,0.010679006576538086,52,91,60.5,14.326548781894402,52.0,52.0,61.0,0.0,18.605687647020762,0.30753202722348366,363,19.510163068771362,6,19.510163068771362,19.510163068771362,19.510163068771362,0.0,19.510163068771362,19.510163068771362,19.510163068771362,0.0,52,64,58.0,6.0,55.0,58.0,61.0,6.0,5.94561919298735,0.10251067574116123,116,19.510163068771362,2,2.193450927734375e-05,19.472460985183716,6.49980370203654,9.173060511668266,0.01347506046295166,0.026928186416625977,9.749694585800171,0.026906251907348633,52,91,61.75,16.887495373796554,52.0,52.0,61.75,0.0,12.667049207583974,0.2051344001228174,247,19.49941110610962,4,Instagram,Video Chat
3.0994415283203125e-06,46.2195680141449,1.8527222061157227,9.056349808115266,2.7179718017578125e-05,0.00020694732666015625,0.0033309459686279297,0.00019788742065429688,52,1432,284.34615384615387,409.54786911982796,52.0,71.5,307.5,19.5,159.6137829102746,0.5613361768790937,7393,46.318055152893066,26,6.198883056640625e-05,46.2680721282959,3.858933766682943,12.786837153697212,0.00020045042037963867,0.0006414651870727539,0.010694146156311035,0.0005489587783813477,52,644,152.76923076923077,196.20834838592205,52.0,52.0,116.0,0.0,42.887494320033454,0.28073385003043044,1986,46.30720520019531,13,3.0994415283203125e-06,46.23041796684265,3.858952581882477,12.775484473650442,0.0002804398536682129,0.0005369186401367188,0.01169443130493164,0.0005308389663696289,52,1432,415.9230769230769,512.1876851819761,52.0,126.0,394.0,74.0,116.76311739325116,0.2807324812488007,5407,46.30743098258972,13,Instagram,Video Chat
2.1457672119140625e-06,30.15117311477661,0.5066561182339986,3.8594000363327723,3.838539123535156e-05,0.0001914501190185547,0.004377245903015137,0.00017893314361572266,52,747,164.27868852459017,153.3927917544187,52.0,123.0,170.0,63.0,329.6450208650795,2.006620723757095,10021,30.399367094039917,61,3.695487976074219e-05,30.15117311477661,0.9496416002511978,5.244769640018738,0.00010901689529418945,0.00025200843811035156,0.010856151580810547,0.00020051002502441406,52,633,165.3030303030303,125.03053805116059,52.0,139.0,186.0,72.0,179.50851137408876,1.0859359991466415,5455,30.38853120803833,33,2.1457672119140625e-06,30.20363187789917,1.1255167766853615,5.702705714469511,9.059906005859375e-06,0.00026702880859375,0.010758519172668457,0.00026297569274902344,52,747,163.07142857142858,181.20015148437153,52.0,118.5,139.0,27.5,150.25196835283262,0.9213874537624427,4566,30.38895297050476,28,Instagram,Video Chat
4.0531158447265625e-06,19.757999897003174,3.2965484857559204,7.36178634328413,8.881092071533203e-05,0.005350470542907715,0.010525941848754883,0.005258917808532715,52,91,57.57142857142857,13.64715713836342,52.0,52.0,52.0,0.0,20.37484567780137,0.3539055080511404,403,19.779290914535522,7,0.0002570152282714844,19.768585920333862,9.884421467781067,9.884164452552795,4.942339241504669,9.884421467781067,14.826503694057465,9.884164452552795,52,52,52.0,0.0,52.0,52.0,52.0,0.0,7.891205393684013,0.1517539498785387,156,19.768842935562134,3,3.814697265625e-05,19.757999897003174,6.589579661687215,9.311480263424059,0.00536954402923584,0.01070094108581543,9.884350419044495,0.01066279411315918,52,91,61.75,16.887495373796554,52.0,52.0,61.75,0.0,12.494474239689588,0.20233966380064108,247,19.768738985061646,4,Instagram,Video Chat
4.0531158447265625e-06,19.416028022766113,3.23952849706014,7.234352021719391,5.543231964111328e-05,0.005282998085021973,0.010515749454498291,0.00525355339050293,52,91,57.57142857142857,13.64715713836342,52.0,52.0,52.0,0.0,20.73346992552162,0.36013471334652936,403,19.43717098236084,7,0.0001270771026611328,19.42660093307495,9.713364005088806,9.713236927986145,4.856745541095734,9.713364005088806,14.569982469081879,9.713236927986145,52,52,52.0,0.0,52.0,52.0,52.0,0.0,8.030173682272794,0.15442641696678452,156,19.426728010177612,3,3.695487976074219e-05,19.416028022766113,6.47554365793864,9.150305255834759,0.005301475524902344,0.010565996170043945,9.713297009468079,0.010529041290283203,52,91,61.75,16.887495373796554,52.0,52.0,61.75,0.0,12.714505172457214,0.20590291777258646,247,19.426630973815918,4,Instagram,Video Chat
2.86102294921875e-06,10.005198001861572,0.6352675036380165,2.185297873295581,0.00016105175018310547,0.009838104248046875,0.02786409854888916,0.009794950485229492,52,1432,193.0,321.2656935206953,52.0,82.0,125.25,30.0,307.007013314032,1.5907099135442073,18528,60.35041284561157,96,3.0994415283203125e-06,10.005198001861572,1.1605848624156072,2.8487924724511218,0.007538318634033203,0.02758049964904785,0.07303959131240845,0.02651798725128174,52,1432,158.47169811320754,272.32490332796976,52.0,84.0,116.0,32.0,139.1705475401854,0.8782044314358645,8399,60.35041284561157,53,5.0067901611328125e-06,10.043540000915527,1.4366609312239147,3.1229568365032248,0.012167274951934814,0.019209980964660645,0.6571690440177917,0.016234517097473145,52,1432,235.5581395348837,368.4260868933081,67.5,82.0,188.5,30.0,167.86609938728748,0.7126312838042612,10129,60.33975911140442,43,Instagram,Video Chat
