iat_min,iat_max,iat_mean,iat_std,iat_q1,iat_q2,iat_q3,iat_mad,byte_min,byte_max,byte_mean,byte_std,byte_q1,byte_q2,byte_q3,byte_mad,byte_sec,pac_sec,byte_total,duration,numPacket,fiat_min,fiat_max,fiat_mean,fiat_std,fiat_q1,fiat_q2,fiat_q3,fiat_mad,fbyte_min,fbyte_max,fbyte_mean,fbyte_std,fbyte_q1,fbyte_q2,fbyte_q3,fbyte_mad,fbyte_sec,fpac_sec,fbyte_total,fduration,fnumPacket,biat_min,biat_max,biat_mean,biat_std,biat_q1,biat_q2,biat_q3,biat_mad,bbyte_min,bbyte_max,bbyte_mean,bbyte_std,bbyte_q1,bbyte_q2,bbyte_q3,bbyte_mad,bbyte_sec,bpac_sec,bbyte_total,bduration,bnumPacket,appName,category
8.821487426757812e-06,0.01058197021484375,0.0021301678248814176,0.003734239450005528,1.3113021850585938e-05,4.7206878662109375e-05,0.0021234750747680664,3.814697265625e-05,40,91,64.75,19.942103700462496,49.0,64.0,79.75,18.0,34739.04691247482,536.5103770266381,518,0.014911174774169922,8,0.004187107086181641,0.010715007781982422,0.007451057434082031,0.0032639503479003906,0.005819082260131836,0.007451057434082031,0.009083032608032227,0.0032639503479003906,52,91,73.0,16.06237840420901,64.0,76.0,83.5,15.0,14695.900678356586,201.31370792269294,219,0.014902114868164062,3,8.821487426757812e-06,0.010599136352539062,0.0037085413932800293,0.004324203071286934,3.7610530853271484e-05,0.0021131038665771484,0.005784034729003906,0.002085089683532715,40,91,59.8,20.400000000000002,40.0,52.0,76.0,12.0,20156.172487503816,337.0597405937093,299,0.014834165573120117,5,Discord,Audio Chat
9.5367431640625e-07,9.907732963562012,0.11767585427911433,0.9420192727734524,1.33514404296875e-05,6.914138793945312e-05,0.009845495223999023,6.008148193359375e-05,40,720,147.25892857142858,125.103367655919,52.0,108.0,211.0,56.0,1262.6684250207927,8.574477875603515,16493,13.06201982498169,112,6.9141387939453125e-06,9.907784938812256,0.19494913229301794,1.2064472357563507,1.5020370483398438e-05,9.608268737792969e-05,0.011370420455932617,8.726119995117188e-05,40,323,135.60294117647058,77.32363988759926,52.0,108.0,211.0,56.0,705.962955838049,5.2061035676160206,9221,13.061591863632202,68,9.5367431640625e-07,9.951158046722412,0.3035310922667038,1.5019574134018572,7.30752944946289e-05,0.002115011215209961,0.038276076316833496,0.0021140575408935547,52,720,165.27272727272728,173.38938884859493,52.0,52.0,228.75,0.0,557.1629509413486,3.3711729704922084,7272,13.051836967468262,44,Discord,Audio Chat
2.6941299438476562e-05,58.9228720664978,2.811474856876192,12.546893136653008,4.982948303222656e-05,0.0011970996856689453,0.01157999038696289,0.0011632442474365234,52,1500,238.6818181818182,402.72722398932603,52.0,75.0,139.0,23.0,88.93823767837108,0.37262259168237744,5251,59.040971994400024,22,8.797645568847656e-05,58.9228720664978,5.367361090400002,16.935747172540907,0.0007359981536865234,0.011735916137695312,0.01626133918762207,0.010538816452026367,52,569,125.25,143.32487862661296,52.0,56.0,109.75,4.0,25.456897968118785,0.20324868637220586,1503,59.040971994400024,12,3.3855438232421875e-05,58.9416561126709,6.5588058895534935,18.520138051191516,0.00012302398681640625,0.01150202751159668,0.014127969741821289,0.011379003524780273,52,1500,374.8,546.0746835369682,54.0,94.0,262.75,42.0,63.49394256471811,0.16940753085570467,3748,59.029253005981445,10,Discord,Audio Chat
1.5020370483398438e-05,26.85517692565918,2.3006590146284838,7.11746288871571,2.5033950805664062e-05,0.010000944137573242,0.06781482696533203,0.009985923767089844,52,212,91.5,48.29929014562666,52.0,73.0,120.25,21.0,42.83053721212736,0.4680933028647799,1281,29.908567190170288,14,0.04035496711730957,26.865195989608765,4.984752178192139,9.821972715240483,0.04838848114013672,0.25956249237060547,1.9442706108093262,0.21842849254608154,52,147,102.14285714285714,36.914683766098015,73.5,97.0,136.0,45.0,23.906236941529524,0.2340470749520373,715,29.908513069152832,7,0.041903018951416016,26.85517692565918,4.98475702603658,9.817351708958011,0.05706900358200073,0.25956499576568604,1.9419626593589783,0.2134084701538086,52,212,80.85714285714286,55.46537805933812,52.0,52.0,73.0,0.0,18.924359370097225,0.2340468473333579,566,29.908542156219482,7,Discord,Audio Chat
9.5367431640625e-07,4.980018138885498,0.6981265333634389,1.6440110533847623,0.0003274679183959961,0.014282941818237305,0.042975544929504395,0.01423501968383789,52,1500,189.8875,295.0679580092525,52.0,109.0,117.25,57.0,275.4388066502569,1.4505368002120038,15191,55.15199613571167,80,9.5367431640625e-07,4.980018138885498,1.225599914126926,2.0254973556446867,0.020238876342773438,0.03933215141296387,0.8877100944519043,0.0375370979309082,52,1440,164.7826086956522,239.64511016913593,52.0,108.0,134.75,56.0,137.43836182008735,0.8340586601219021,7580,55.15199613571167,46,2.5033950805664062e-05,5.020177125930786,1.6709819129019072,2.220241535416318,0.014282941818237305,0.07079195976257324,4.959945201873779,0.07076692581176758,52,1500,223.85294117647058,353.77054148241524,52.0,109.0,109.0,57.0,138.02445248245056,0.616585387518502,7611,55.14240312576294,34,Discord,Audio Chat
0.010534048080444336,10.233546018600464,4.655536803332242,5.088107126536182,0.010717034339904785,0.011009931564331055,10.229066491127014,0.00047588348388671875,52,52,52.0,0.0,52.0,52.0,52.0,0.0,12.184904796944076,0.23432509224892453,624,51.21090483665466,12,10.235996961593628,10.244080066680908,10.240007781982422,0.002556747936112611,10.239908933639526,10.239980936050415,10.240072011947632,9.107589721679688e-05,52,52,52.0,0.0,52.0,52.0,52.0,0.0,6.093745369002017,0.11718741094234648,312,51.20003890991211,6,10.236175775527954,10.244555950164795,10.240047359466553,0.0026690092285658507,10.239586114883423,10.239768028259277,10.240150928497314,0.0003829002380371094,52,52,52.0,0.0,52.0,52.0,52.0,0.0,6.093721816854046,0.11718695801642397,312,51.200236797332764,6,Discord,Audio Chat
0.06210613250732422,10.181478023529053,4.654399741779674,5.030299255477834,0.06248354911804199,0.0625607967376709,10.175510048866272,0.0004546642303466797,52,52,52.0,0.0,52.0,52.0,52.0,0.0,12.187881547445745,0.2343823374508797,624,51.198397159576416,12,10.176048994064331,10.243982076644897,10.227212190628052,0.02570400273623952,10.23605990409851,10.23992919921875,10.24004077911377,0.003869295120239258,52,52,52.0,0.0,52.0,52.0,52.0,0.0,6.1013694481846885,0.11733402784970556,312,51.13606095314026,6,10.176446914672852,10.24398398399353,10.227258205413818,0.025530370260386664,10.236016988754272,10.239816188812256,10.240026950836182,0.0037992000579833984,52,52,52.0,0.0,52.0,52.0,52.0,0.0,6.101341996720924,0.11733349993694085,312,51.13629102706909,6,Discord,Audio Chat
0.06215310096740723,10.181504964828491,4.660215464505282,5.036658493752658,0.06245541572570801,0.06252384185791016,10.177504181861877,0.0003707408905029297,52,52,52.0,0.0,52.0,52.0,52.0,0.0,12.172671662788614,0.2340898396690118,624,51.262370109558105,12,10.236061096191406,10.24397897720337,10.240011835098267,0.0025042322421153598,10.239928007125854,10.240041017532349,10.240050077438354,0.00011301040649414062,52,52,52.0,0.0,52.0,52.0,52.0,0.0,6.093742957026689,0.11718736455820555,312,51.20005917549133,6,10.236016988754272,10.243985891342163,10.24004340171814,0.0025262499762430416,10.239828109741211,10.240015029907227,10.240370988845825,0.0003559589385986328,52,52,52.0,0.0,52.0,52.0,52.0,0.0,6.093724172060651,0.11718700330885867,312,51.2002170085907,6,Discord,Audio Chat
0.06215691566467285,10.181514978408813,4.6602139906449755,5.0366712427886755,0.0624384880065918,0.06251001358032227,10.177520394325256,0.00035309791564941406,52,52,52.0,0.0,52.0,52.0,52.0,0.0,12.172675512572686,0.23408991370332088,624,51.26235389709473,12,10.236061096191406,10.24397897720337,10.240012168884277,0.0025042397890477513,10.239927768707275,10.240041017532349,10.240051984786987,0.00011324882507324219,52,52,52.0,0.0,52.0,52.0,52.0,0.0,6.093742758393511,0.11718736073833676,312,51.20006084442139,6,10.2360200881958,10.243973970413208,10.240039396286011,0.002521295551471364,10.239824056625366,10.240019798278809,10.24035906791687,0.00033926963806152344,52,52,52.0,0.0,52.0,52.0,52.0,0.0,6.093726555645092,0.117187049147021,312,51.200196981430054,6,Discord,Audio Chat
0.06216096878051758,10.181492805480957,4.6602185422723945,5.036635270896168,0.06247913837432861,0.06254291534423828,10.17747700214386,0.0003819465637207031,52,52,52.0,0.0,52.0,52.0,52.0,0.0,12.17266362354149,0.2340896850681056,624,51.26240396499634,12,10.236061096191406,10.24397897720337,10.240011596679688,0.0025042286466005906,10.239928007125854,10.240041017532349,10.240048885345459,0.00011301040649414062,52,52,52.0,0.0,52.0,52.0,52.0,0.0,6.093743098907537,0.11718736728668341,312,51.20005798339844,6,10.236016035079956,10.244009971618652,10.240048599243163,0.0025339413073438124,10.23984408378601,10.239998817443848,10.240374088287354,0.0003752708435058594,52,52,52.0,0.0,52.0,52.0,52.0,0.0,6.093721079078858,0.11718694382843957,312,51.20024299621582,6,Discord,Audio Chat
