MEAN,MEDIAN,STDEV,VAR,BURSTINESS,Q1,Q3,MIN,MAX,MIN_MINUS_MAX,MODE,COEFF_OF_VARIATION,AVERAGE_DISPERSION,PERCENT_DEVIATION,ROOT_MEAN_SQUARE,PERCENT_BELOW_MEAN,PERCENT_ABOVE_MEAN,PEARSON_SK1_SKEWNESS,PEARSON_SK2_SKEWNESS,FISHER_MI_3_SKEWNEWSS,FISHER_PEARSON_g1_SKEWNESS,FISHER_PEARSON_G1_SKEWNESS,GALTON_SKEWNESS,KURTOSIS,ENTROPY,SCALED_ENTROPY,HURST_EXPONENT,BENFORD_LAW_PRESENTED,P_BENFORD,NORMAL_DISTRIBUTION,CONT_DISTRIBUTION,TIME_DISTRIBUTION,MEAN_SCALED_TIME,MEDIAN_SCALED_TIME,Q1_SCALED_TIME,Q3_SCALED_TIME,DURATION,MEAN_DIFF_TIMES,MEDIAN_DIFF_TIMES,MIN_DIFF_TIMES,MAX_DIFF_TIMES,MEAN_SCALED_DIFF_TIMES,SIG_SPACES,SWITCHING_METRIC,TRANSIENTS,CNT_ZEROS,CNT_NZ_DISTRIBUTION,BIGGEST_CNT_1_SEC,PERIODICITY,VAL,TIME,MIN_POWER,MAX_POWER,MIN_POWER_FREQ,MAX_POWER_FREQ,POWER_MEAN,POWER_STD,POWER_MODE,SPECTRAL_ENERGY,SPECTRAL_KURTOSIS,SPECTRAL_SKEWNESS,SPECTRAL_ROLLOFF,SPECTRAL_CENTROID,SPECTRAL_CREST,SPECTRAL_FLUX,SPECTRAL_BANDWIDTH,PERIODICITY_SCDF,appName,category
119.8,112.0,17.44133022449836,304.2,-0.745829770143324,112.0,112.0,112,151,39,112,14.558706364355892,12.479999999999999,10.41736227045075,120.81142330094453,0.8,0.2,0.4472135954999578,14.184697888037126,-3.047932658561274,1.0733126291998998,-237139.95762424878,0,2.080000000000002,-1.5,-1.5,0.30178863643391607,False,0.4771212547196624,0,0.0,0.20691125717174827,0.0022441387176513673,6.699562072753906e-05,1.9073486328125e-06,0.0003058910369873047,0.01084589958190918,0.002711474895477295,0.0001519918441772461,1.9073486328125e-06,0.010540008544921875,0.2572554741223308,False,0.5,False,0.0,0.0,599,False,0,0,-421.7444768307503,502.74715363654406,0.6863053333333325,0.6861066666666659,-0.03604381682176745,10.288472208693078,0.06802,-180.21908410883725,8642625.933542918,48514.89726255737,0.6861066666666659,2.1978786371470296,-13948.221857928398,1848.803835650131,-0.00019866666666668031,0.004777668287465953,Instagram,Text Chat
147.0,146.5,35.91656999213594,1290.0,-0.6072901433294962,112.0,181.5,112,183,71,112,24.43304081097683,35.0,23.809523809523807,151.11088643774147,0.5,0.5,0.974480581181983,8.1995580330884,-0.6127896491897865,0.001133116954862771,-13122963.134868573,-0.007194244604316547,0.9039724175229855,-8.246437294441375,-5.202922650024372,0.6303593938561667,False,0.6020599913279624,0.0009999999999998899,0.75,0.49540301876545817,68.73500986099243,68.65100884437561,33.77090907096863,102.53034090995789,138.7456419467926,7.302402207725926,0.01108407974243164,2.002716064453125e-05,36.16434597969055,0.2019226951270421,False,2.0,False,0.0,0.75,1176,False,0,0,-0.010841496170984365,0.026253467755751346,0.7137213333333325,0.7431239999999992,0.00010290153216690376,0.0007057447002207472,0.0,0.5145076608345188,2938484.074008863,84856.84340577663,0.7431239999999992,0.8022526073799274,255.13194218691385,0.3609977308128215,0.029402666666666688,1.0,Instagram,Text Chat
130.0,137.0,12.968045834510203,168.17021276595744,-0.8185881920842493,112.0,141.0,112,141,29,141,9.975419872700156,12.0,9.230769230769232,130.63179806871932,0.3333333333333333,0.6666666666666666,-0.8482388279911154,19.509493043795654,-1.2620752584029475,-0.6355352150004283,-2223037.535824423,-0.2413793103448276,1.438151041666667,-38.6405999884615,-24.379504228573275,0.5566723133217923,False,0.6020599913279624,0.21142386015986958,1.0,0.5000143083025783,75.26524283488591,80.25594520568848,40.127918004989624,120.39987802505493,150.52617812156677,3.2026846408843994,0.029269933700561523,3.0040740966796875e-05,10.014584064483643,0.319802062698001,False,2.0,False,0.0,1.0,2340,False,0,0,-0.10499342672879587,0.7415834484066706,0.7989493333333325,0.9966226666666655,0.002454097077550058,0.028864932376771554,0.0,12.270485387750291,1810194.4805003584,88416.48571101573,0.7973599999999991,0.7257349970431111,302.1817902766089,9.457494124388576,0.19767333333333303,0.5894598041188208,Instagram,Text Chat
1084.1121887531474,1532.0,659.2609183068016,434624.9584067273,-0.24369497769919224,112.0,1532.0,112,1532,1420,1532,60.81113423003083,612.6475768547814,56.511455475783926,1268.811910481534,0.3158630980136156,0.6841369019863844,-0.6793786781676298,2.609492719025164,-0.7942375048196437,-0.793777437012576,-954570950480218.1,-0.36917209683541885,1.6316389462750245,-3518.093152899462,-767.3112162522835,0.5427124185791067,False,0.4786600032042283,0.0009999999999998899,0.75,0.05818150032356871,8.846151234309175,9.76378583908081,6.913933992385864,9.985055923461914,152.0440549850464,0.014180568455982688,2.491474151611328e-05,0.0,46.72845792770386,0.00030346750320590975,False,1.225331094944973,False,0.0,0.75,11624263,False,0,0,5.0800382214069966e-05,0.0009413085791022381,0.8686813333333324,0.006666666666666667,0.00020513699391925725,0.00011984182227612354,0.00016,1.0256849695962862,40553.98044865628,9338.493666200764,0.006666666666666667,0.4407214248045404,4.588682719376989,0.011827313545649244,-0.8620146666666657,1.0,Instagram,Text Chat
117.57142857142857,112.0,14.740614447359862,217.28571428571428,-0.7771840852723182,112.0,112.0,112,151,39,112,12.537582154498061,9.551020408163264,8.123589654573857,118.36082846231567,0.8571428571428571,0.14285714285714285,0.3779644730092271,16.330003513347382,-1.7984463386043676,1.6198477414681167,-213489.73837107682,0,3.795918367346939,-4.254887502163468,-4.254887502163468,0.32132380126158394,False,0.44388713852112405,0,0.0,0.711594180339468,20.146732841219222,28.134324073791504,0.17728519439697266,28.13469910621643,28.31211018562317,4.718685030937195,0.08879756927490234,1.9073486328125e-06,27.9570369720459,0.1687834456725648,False,0.6666666666666666,False,0.0,0.0,823,False,0,0,-50.13135784987189,10.386266993496077,0.7449119999999992,0.8158359999999991,0.0926162319344744,0.7403806148880362,0.10254,463.081159672372,21218349.1103896,-309556.86555333127,0.8158359999999991,0.48201579759767077,112.14305285972246,221.40697347477018,0.07092399999999988,0.08836037449237,Instagram,Text Chat
473.2,188.0,510.54824562533867,260659.5111111111,0.037965247502522906,130.75,735.0,112,1338,1226,1338,107.8926977230217,428.88,90.63398140321218,677.1349939266173,0.7,0.3,-1.6938653837518538,2.412308749570748,0.5824582803384288,0.8605123158118488,-14203117026.56112,-0.13347124534546956,1.796778466805586,3.25,1.0833333333333333,0.5790564273585626,False,0.8282737771670436,0,0.0,0.6617709090721575,0.03059687614440918,0.03461003303527832,0.03400301933288574,0.03959989547729492,0.046234846115112305,0.005137205123901367,0.0003948211669921875,0.0,0.031289100646972656,0.1641851321283794,False,2.0,False,0.0,0.0,4732,False,0,0,0.12486334264450147,0.5037803328991317,0.007858666666666667,0.007659999999999999,0.23331690361105364,0.05504337319849631,0.31438,1166.5845180552683,7851.200949296013,638.7138355908509,0.007659999999999999,0.5656533862339473,2.1592106062702974,0.9537760224486418,-0.0001986666666666673,0.1531880238324571,Instagram,Text Chat
283.09923664122135,124.0,344.1178209446882,118417.07469172051,0.09728463785459023,116.0,283.0,112,1334,1222,112,121.55377917207075,201.95303304003264,71.3364809584325,444.58779261638693,0.7633587786259542,0.2366412213740458,0.497211205660642,2.1077016817453487,2.5267169675382863,2.545556993339835,-184715496862.29883,-1.001188462769118,7.998551559778588,9.435068015313464,1.7282143406841508,0.5078883577445779,False,0.8091603053435115,0,0.0,0.667463758576226,10.108216009067215,13.349920988082886,4.471195936203003,13.886734962463379,15.144217014312744,0.11649397703317496,0.0013920068740844727,0.0,3.1143760681152344,0.03740523767371327,False,2.0,False,0.0,0.0,37086,False,0,0,6.626062068182403e-07,0.004164428515347124,0.7488853333333325,0.8925213333333324,0.0004801408891136882,0.0007207173910304252,0.0,2.400704445568441,60154.684236659436,14279.448112416629,0.8851706666666657,0.7099179562989979,8.673346948297642,0.019149253168049357,0.14363599999999987,0.999670274366296,Instagram,Text Chat
486.22727272727275,168.0,497.719163535551,247724.36575052855,0.011679386585235442,136.0,886.5,118,1338,1220,136,102.36348132917755,430.16322314049586,88.46957940629063,691.745059449453,0.6590909090909091,0.3409090909090909,0.7036644324470677,2.59319293437177,0.8605358505189518,0.9271434114347077,-110528053017.3006,0.06668281751559561,2.032179452917592,5.847794018668355,1.3113316939828557,0.507708719881367,False,0.8522727272727273,0,0.0,0.3039543269887016,12.762260404500095,0.061868906021118164,0.02506399154663086,15.79225778579712,41.987427949905396,0.9764518127884976,0.000514984130859375,9.5367431640625e-07,26.06956720352173,0.037455620385465745,False,1.7674418604651163,False,0.0,0.0,21394,False,0,0,-4.8065673598370555,2.7390464158052823,0.8337159999999991,0.6497506666666659,0.00963952426002815,0.10631233420774855,0.00691,48.19762130014075,5762064.046872144,-81516.88484634584,0.6497506666666659,0.5316191491388172,284.1474684765494,42.68366502160128,-0.1839653333333332,0.35005106009987863,Instagram,Text Chat
431.92957746478874,136.0,452.31753460669205,204591.15211267606,0.023056854654737273,126.0,556.5,118,1338,1220,136,104.72020398824513,371.3715532632414,85.97965331362748,623.1153556757154,0.6619718309859155,0.3380281690140845,0.6542518359853353,2.5641029667418227,1.1543884143591712,1.1947373819103637,-168495380396.45004,-0.4212756212069163,2.775711068895274,7.348185492569992,1.4832245297110904,0.5801740329396525,False,0.823943661971831,0,0.0,0.20299008197719035,2.989008030421297,0.07050299644470215,0.026457786560058594,4.937659978866577,14.724896907806396,0.21035567011151995,0.0004994869232177734,9.5367431640625e-07,9.225922107696533,0.022800503587173702,False,1.8857142857142857,False,0.0,0.0,30667,False,0,0,0.003420972576752142,0.09855550643510347,0.33824133333333295,0.20573066666666642,0.025863656291178358,0.017497571730577206,0.01806,129.3182814558918,29904.32415490566,8794.014392673522,0.2051346666666664,0.5718871046579687,3.8105790351350683,1.2323663779118557,-0.13251066666666653,0.2752316742063219,Instagram,Text Chat
400.2903225806452,168.0,442.721748095301,196002.54623655917,0.050333117390161844,131.5,442.0,122,1338,1216,136,110.60016271217931,350.1727367325703,87.4796908591319,591.5337909252958,0.7419354838709677,0.25806451612903225,0.5969671101943553,2.3330025511184016,1.268999681003139,1.3564988231158206,-46481443617.043076,-0.7313386317593893,3.105153319578581,5.236006946447656,1.2556597407954826,0.5115257592426949,False,0.8548387096774193,0,0.0,0.23331485333682409,0.03584605647671607,0.023020029067993164,0.01306295394897461,0.025844097137451172,0.15363812446594238,0.005121270815531413,0.0004611015319824219,9.5367431640625e-07,0.05339694023132324,0.09590944337531944,False,2.0,False,0.0,0.0,12409,False,0,0,-0.20764372084275087,0.41667695251978626,0.010639999999999997,0.01044133333333333,0.04436769935752133,0.00705587874989665,0.04505,221.83849678760666,9488310.480458032,104292.10956126024,0.01044133333333333,0.5039632072501564,9.391448250722743,1.2321396597062821,-0.00019866666666666644,0.9999669246307933,Instagram,Text Chat
112.0,112.0,0.0,0.0,-1.0,112.0,112.0,112,112,0,112,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-24.0,0.0,1.0,False,0.30102999566398114,0,0.888888888888889,0.5000009127094036,67.60730293393135,90.1121551990509,45.055999994277954,135.16798901557922,135.2143590450287,19.31633700643267,0.04667186737060547,0.04637002944946289,45.00968623161316,0.42915955705697806,False,0.0,False,0.0,0.888888888888889,448,True,112,0.046624183654785156,,,,,,,-21474.83648,,,,0.006666666666666667,,,,0.0,,Instagram,Text Chat
121.125,112.0,25.809397513308983,666.125,-0.6486949557067299,112.0,112.0,112,185,73,112,21.308068122442915,15.96875,13.183694530443757,123.50759085983339,0.875,0.125,0.3535533905932738,9.739669431274981,0.09625854298686735,1.8561553006146876,-1361412.3057798063,0,4.703125000000001,-5.825742227201615,-5.825742227201615,0.3271498385594267,False,0.42602999566398125,0,1.0,0.6890107596117325,41.06089890003204,59.58210492134094,45.05598211288452,59.59392809867859,59.59398794174194,8.513426848820277,0.011420011520385742,5.984306335449219e-05,45.04466009140015,0.18899969122967467,False,0.5714285714285714,False,0.0,1.0,521,False,0,0,-60.40507987559588,159.96944586234446,0.8722573333333323,0.617566666666666,0.1503180284871804,2.465562344286902,0.14261,751.5901424359021,18027710.215690207,256702.98078159193,0.617566666666666,0.4718898507673633,1064.2066522046432,797.6379176196274,-0.2546906666666663,0.026079009981975765,Instagram,Text Chat
124.16666666666667,112.0,29.802125203862,888.1666666666666,-0.6128809631899638,112.0,112.0,112,185,73,112,24.001711573580135,20.277777777777782,16.33109619686801,127.11215520161713,0.8333333333333334,0.16666666666666666,0.4082482904638632,8.740987369794766,-0.7223571349532011,1.3608276348795427,-1458511.5895639053,0,2.916666666666665,-2.804820237218406,-2.804820237218406,0.28575874121482203,False,0.46769666233064777,0,0.0,0.6665131677187539,8.724878033002218,13.079033136367798,0.010915040969848633,13.090276956558228,13.090331077575684,2.6180662155151366,0.010915040969848633,5.412101745605469e-05,13.0677969455719,0.20034488035125797,False,0.8,False,0.0,0.0,745,False,0,0,-158.26878117830876,780.7721429821961,0.34996266666666626,0.3344666666666663,0.3174850202307931,12.378041095825772,0.31757,1587.4251011539657,16139203.575205207,261952.89664232772,0.3344666666666663,0.2792981114384672,2459.2408876948593,3750.6212288886454,-0.015495999999999954,0.005095600013028445,Instagram,Text Chat
145.21465968586386,140.0,48.11128541166328,2314.6957839625243,-0.5022780270139884,112.0,152.0,112,349,237,112,33.131149097302014,30.130643348592415,20.749036918016845,152.93748508965922,0.6701570680628273,0.3298429319371728,0.6903714877219196,6.145002706286469,2.456792180396177,2.504200153589596,-886551528.4720693,-0.6607329842931933,9.812649794990685,6.299397883410935,1.1836683568616049,0.49818455307026266,False,0.7486739747215728,0,0.7035345848131237,0.5557302197427479,83.64147326334609,90.39630913734436,50.18777894973755,130.8864779472351,150.50733304023743,0.7921438581065128,0.010846495628356934,0.0,10.005014181137085,0.079174686188849,False,1.8736842105263158,False,0.0,0.7035345848131237,11672,False,0,0,1.0133692154120226e-06,0.04619075034128695,0.8893426666666657,0.39923199999999953,0.005768944275700644,0.006199419387033926,0.00028,28.844721378503223,49536.46741448952,10874.038729504318,0.3974439999999995,0.5541790416785981,8.00679433425053,1.6091593468091103,-0.4901106666666662,0.6993647412002225,Instagram,Text Chat
147.0,146.5,35.91656999213594,1290.0,-0.6072901433294962,112.0,181.5,112,183,71,112,24.43304081097683,35.0,23.809523809523807,151.11088643774147,0.5,0.5,0.974480581181983,8.1995580330884,-0.6127896491897865,0.001133116954862771,-13122963.134868573,-0.007194244604316547,0.9039724175229855,-8.246437294441375,-5.202922650024372,0.6303593938561667,False,0.6020599913279624,0,0.8888888888888888,0.5164691774217466,65.99787213802338,64.85901999473572,37.31516790390015,100.0511748790741,127.78666186332703,6.725613782280369,0.01095890998840332,4.100799560546875e-05,37.25325798988342,0.1805375998015205,False,2.0,False,0.0,0.8888888888888888,1176,False,0,0,-0.4689514363211478,0.1962698872827302,0.540086666666666,0.9090106666666656,7.560840756615496e-05,0.007729221751114875,0.0,0.37804203783077484,14316202.217171388,-192616.77169160798,0.5402853333333327,1.0079988950103762,2595.873839969454,1.982829171296907,0.3689239999999996,0.9996140350024242,Instagram,Text Chat
130.0,137.0,12.968045834510203,168.17021276595744,-0.8185881920842493,112.0,141.0,112,141,29,141,9.975419872700156,12.0,9.230769230769232,130.63179806871932,0.3333333333333333,0.6666666666666666,-0.8482388279911154,19.509493043795654,-1.2620752584029475,-0.6355352150004283,-2223037.535824423,-0.2413793103448276,1.438151041666667,-38.6405999884615,-24.379504228573275,0.5566723133217923,False,0.6020599913279624,0,0.888888888888889,0.5000309945826656,75.25922651092212,80.25584197044373,40.12777614593506,120.38378500938416,150.50912308692932,3.202321767807007,0.02920079231262207,2.6941299438476562e-05,10.00446105003357,0.32008938330528675,False,2.0,False,0.0,0.888888888888889,2340,False,0,0,4.4863317642471157e-13,0.9086759628246409,0.02494399999999998,0.9968213333333322,0.0026199281933673617,0.031834009295568316,0.0,13.099640966836809,2048082.9086002768,93680.18253515616,0.8970906666666657,0.7287812893138197,346.8323922484039,10.423060175758918,0.9718773333333323,0.5920689195517157,Instagram,Text Chat
112.0,112.0,0.0,0.0,-1.0,112.0,112.0,112,112,0,112,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-15.509775004326936,0.0,1.0,False,0.30102999566398114,0,0.0,0.500000039237772,45.06553705533346,45.07508707046509,0.01923203468322754,90.11192607879639,90.1310670375824,18.02621340751648,0.01923203468322754,0.019140958786010742,45.0368390083313,0.40025485368060215,False,0.0,False,0.0,0.0,224,True,112,0.01923203468322754,-614406103.5078743,6934420.549750734,0.02216266666666665,0.08851733333333324,-123396.43033095951,8691323.550915208,-21474.83648,-616982151.6547976,24953392.465903334,-353061.9138127064,0.08851733333333324,0.0224968646963429,-56.19628161975221,1305874211.3803074,0.06635466666666659,8.133845375013493e-09,Instagram,Text Chat
