iat_min,iat_max,iat_mean,iat_std,iat_q1,iat_q2,iat_q3,iat_mad,byte_min,byte_max,byte_mean,byte_std,byte_q1,byte_q2,byte_q3,byte_mad,byte_sec,pac_sec,byte_total,duration,numPacket,fiat_min,fiat_max,fiat_mean,fiat_std,fiat_q1,fiat_q2,fiat_q3,fiat_mad,fbyte_min,fbyte_max,fbyte_mean,fbyte_std,fbyte_q1,fbyte_q2,fbyte_q3,fbyte_mad,fbyte_sec,fpac_sec,fbyte_total,fduration,fnumPacket,biat_min,biat_max,biat_mean,biat_std,biat_q1,biat_q2,biat_q3,biat_mad,bbyte_min,bbyte_max,bbyte_mean,bbyte_std,bbyte_q1,bbyte_q2,bbyte_q3,bbyte_mad,bbyte_sec,bpac_sec,bbyte_total,bduration,bnumPacket,appName,category
1.9073486328125e-06,0.92169189453125,0.025615374247233074,0.1320263931672094,4.476308822631836e-05,0.0001614093780517578,0.008422136306762695,0.00014543533325195312,52,1452,410.2040816326531,536.1204928376486,52.0,91.0,704.0,39.0,16347.604214497575,39.85236848310354,20100,1.2295379638671875,49,1.9073486328125e-06,0.9318549633026123,0.050603250662485756,0.18569469997021207,9.822845458984375e-05,0.0005539655685424805,0.01112896203994751,0.0005184412002563477,52,1452,291.36,456.1994195524583,52.0,60.0,150.0,8.0,5997.6384130791985,20.584975333193295,7284,1.2144780158996582,25,5.0067901611328125e-06,0.9320600032806396,0.052902905837349266,0.19003439133559535,0.00011599063873291016,0.00022792816162109375,0.015413999557495117,0.00022292137145996094,52,1452,534.0,583.0944034488183,52.0,136.5,1108.75,84.5,10532.831467094087,19.724403496430874,12816,1.2167668342590332,24,Line,File Transfer
0.0,19.796597957611084,1.2758179545402526,4.378050720418974,4.303455352783203e-05,0.0016194581985473633,0.19138437509536743,0.0016189813613891602,52,1440,169.14285714285714,309.9187736464241,52.0,87.0,107.0,35.0,139.20481316944552,0.8230014292112487,3552,25.516359090805054,21,2.193450927734375e-05,20.000393867492676,2.8138946692148843,6.2803106373959885,9.202957153320312e-05,0.003108978271484375,0.19168305397033691,0.0030870437622070312,52,647,136.3,171.58499351633287,60.75,87.0,87.0,17.5,53.8202250785384,0.3948659213392399,1363,25.32505202293396,10,0.0,19.796597957611084,2.5324609994888307,5.930735710283628,1.1920928955078125e-06,0.10442757606506348,0.22636955976486206,0.10442662239074707,52,1440,199.0,393.3580372314076,52.0,52.0,107.0,0.0,86.43765887971593,0.43436009487294436,2189,25.324609994888306,11,Line,File Transfer
9.5367431640625e-07,0.09516382217407227,0.035709112882614136,0.045966041153526725,6.479024887084961e-05,0.00019609928131103516,0.09494322538375854,0.00016510486602783203,52,241,84.44444444444444,61.413192775767484,52.0,52.0,60.0,0.0,2660.3853283135772,31.50456309845026,760,0.2856729030609131,9,0.00017905235290527344,0.09522581100463867,0.04769521951675415,0.04749912697787014,0.00020462274551391602,0.04768800735473633,0.09517860412597656,0.04749190807342529,52,139,71.0,34.140884581393024,52.0,52.0,60.0,0.0,1860.7734883959245,26.20807730135105,355,0.1907808780670166,5,9.5367431640625e-07,0.0954430103302002,0.06352535883585612,0.04491871698012104,0.04756653308868408,0.09513211250305176,0.09528756141662598,0.0003108978271484375,52,241,101.25,80.7507739900987,52.0,56.0,105.25,4.0,2125.1355753664925,20.988993336953012,405,0.19057607650756836,4,Line,File Transfer
-9.5367431640625e-07,0.48639607429504395,0.0011943193277915438,0.010785651035397303,2.288818359375e-05,7.796287536621094e-05,0.00011396408081054688,4.315376281738281e-05,52,1500,910.5002,692.3848005263835,52.0,1500.0,1500.0,0.0,762435.336962785,837.3807462785676,9105002,11.941998958587646,10000,1.9073486328125e-06,0.5564379692077637,0.0035722063859351338,0.019200698398225823,0.00017404556274414062,0.00022792816162109375,0.00024819374084472656,3.600120544433594e-05,52,1480,53.391447368421055,37.80517212356907,52.0,52.0,52.0,0.0,14950.821065846243,280.0227714877246,178541,11.941885948181152,3344,0.0,0.48639607429504395,0.0017899531157369636,0.013255683566191277,9.012222290039062e-05,0.0001220703125,0.00013113021850585938,1.4066696166992188e-05,52,1500,1341.1149338942307,406.2224837344702,1500.0,1500.0,1500.0,0.0,749358.4284423505,558.75779883117,8926461,11.912137985229492,6656,Line,File Transfer
9.5367431640625e-07,1.148132085800171,0.00021235403245372145,0.011488521493886548,9.059906005859375e-06,0.00011205673217773438,0.00011992454528808594,9.059906005859375e-06,52,1472,952.8542,682.9062610214963,52.0,1472.0,1472.0,0.0,4487550.737503288,4709.588032988981,9528542,2.1233279705047607,10000,5.0067901611328125e-06,1.148132085800171,0.0005802621340868968,0.01899546147012458,0.0001239776611328125,0.0002410411834716797,0.00024199485778808594,2.1457672119140625e-06,52,423,54.502323039081716,9.646537161944266,52.0,52.0,52.0,0.0,93952.74880681132,1723.8301703111092,199424,2.122598886489868,3659,9.5367431640625e-07,1.1701550483703613,0.00033209117053059,0.014698638594973452,0.00011992454528808594,0.00012087821960449219,0.00012111663818359375,7.152557373046875e-07,52,1472,1471.23765967513,31.674058688917384,1472.0,1472.0,1472.0,0.0,4430920.923725029,3011.6962372370476,9329118,2.1054580211639404,6341,Line,File Transfer
9.5367431640625e-07,3.3845980167388916,0.22223163734782825,0.7597654196097182,0.00011551380157470703,0.0007234811782836914,0.01172637939453125,0.0007154941558837891,52,1278,332.46268656716416,440.35312588124015,59.0,144.0,276.5,89.0,1518.6856562270575,4.567988281356357,22275,14.667288064956665,67,2.5033950805664062e-05,3.4199819564819336,0.5045687987886626,1.095684513094228,0.00017404556274414062,0.00621795654296875,0.03718304634094238,0.006148815155029297,59,1278,373.2,502.68780238500574,59.0,63.0,354.75,4.0,765.1463317670291,2.0502313284218356,11196,14.632495164871216,30,9.5367431640625e-07,3.396064043045044,0.40707394149568343,0.9961264555132098,0.00012534856796264648,0.006605029106140137,0.035594284534454346,0.0066040754318237305,52,1278,299.43243243243245,379.22485240008604,52.0,221.0,262.0,166.0,756.0051593311416,2.524793834755144,11079,14.654661893844604,37,Line,File Transfer
4.506111145019531e-05,19.802156925201416,2.0717972040176393,5.911864977315806,0.0016887187957763672,0.02623748779296875,0.19197136163711548,0.026181459426879883,52,278,95.27272727272727,61.36936000242661,52.0,87.0,97.0,20.0,50.58410147323847,0.5309399963794114,1048,20.71797204017639,11,0.19819116592407227,19.802156925201416,5.168019533157349,8.44976622135982,0.1986238956451416,0.3358650207519531,5.30526065826416,0.13738536834716797,52,278,119.2,83.12256011456817,52.0,107.0,107.0,55.0,28.831160378561876,0.2418721508268614,596,20.672078132629395,5,6.699562072753906e-05,20.00032615661621,4.1435853958129885,7.933121021766549,8.797645568847656e-05,0.006490945816040039,0.7109549045562744,0.0064239501953125,52,87,75.33333333333333,16.49915822768611,60.75,87.0,87.0,0.0,21.81685457510962,0.28960426427136665,452,20.71792697906494,6,Line,File Transfer
9.5367431640625e-07,0.2266378402709961,0.04004534808072177,0.07954015243443949,6.079673767089844e-06,6.794929504394531e-05,0.012717485427856445,6.699562072753906e-05,52,453,114.91666666666667,108.24621497103516,52.0,89.0,104.0,37.0,3130.541807526145,27.241843140184002,1379,0.44049882888793945,12,1.0967254638671875e-05,0.18834710121154785,0.05346524715423584,0.07856119016657857,5.370378494262695e-05,0.012751460075378418,0.06616300344467163,0.01271200180053711,52,181,105.4,42.95392880750258,87.0,91.0,116.0,25.0,2464.217543405894,23.379673087342447,527,0.21386098861694336,5,9.5367431640625e-07,0.2306959629058838,0.04204750061035156,0.0847310361196121,1.0132789611816406e-06,3.0040740966796875e-05,0.016160011291503906,2.9087066650390625e-05,52,453,121.71428571428571,136.5939909635374,52.0,52.0,95.5,0.0,3377.1329553186665,27.746397520223784,852,0.2522850036621094,7,Line,File Transfer
0.0,0.11942887306213379,0.0011039640989550616,0.007826838390809852,4.00543212890625e-05,7.295608520507812e-05,0.00010800361633300781,3.3855438232421875e-05,52,1500,928.8885,687.8300608927688,52.0,1500.0,1500.0,0.0,841496.0223970377,905.9171497946608,9288885,11.03853702545166,10000,0.0,0.11952090263366699,0.0016032633092322034,0.009399469231175307,7.891654968261719e-05,0.00011801719665527344,0.00013685226440429688,2.8133392333984375e-05,81,1500,1325.4366831251816,426.7106509726198,1500.0,1500.0,1500.0,0.0,826831.8661484375,623.8184567209137,9126957,11.03846788406372,6886,1.811981201171875e-05,0.1196908950805664,0.003545882423859182,0.013761695150592812,0.00020503997802734375,0.00024199485778808594,0.00027298927307128906,3.3855438232421875e-05,52,52,52.0,0.0,52.0,52.0,52.0,0.0,14669.607710032287,282.107840577544,161928,11.038331985473633,3114,Line,File Transfer
0.0,0.49768900871276855,0.0011667563851111673,0.013653725829560204,2.09808349609375e-05,8.487701416015625e-05,0.00011491775512695312,3.814697265625e-05,52,1500,890.0926,696.4743426898367,52.0,1500.0,1500.0,0.0,762954.143231023,857.1626628858874,8900926,11.666397094726562,10000,1.9073486328125e-06,0.5642788410186768,0.0033669157289667392,0.02363086075016466,0.0001728534698486328,0.0002269744873046875,0.00024580955505371094,2.7894973754882812e-05,52,1480,53.27668782458165,37.12643381497505,52.0,52.0,52.0,0.0,15828.154840221709,297.0934471815769,184657,11.666363000869751,3466,0.0,0.49768900871276855,0.001780689574667456,0.016917083478647336,0.00010585784912109375,0.0001227855682373047,0.0001289844512939453,9.298324584960938e-06,52,1500,1333.9866850321396,416.12201792123005,1500.0,1500.0,1500.0,0.0,749255.1739877097,561.6661563377284,8716269,11.63324499130249,6534,Line,File Transfer
9.5367431640625e-07,1.254317045211792,0.3243359923362732,0.537210985285374,4.011392593383789e-05,0.021512985229492188,0.34580886363983154,0.02148592472076416,52,83,58.2,12.4,52.0,52.0,52.0,0.0,224.304430340782,3.854028012728213,291,1.2973439693450928,5,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,0.0,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,0.0,52,83,67.5,15.5,59.75,67.5,75.25,15.5,141557760.0,2097152.0,135,9.5367431640625e-07,2,0.04297280311584473,1.254317045211792,0.6486449241638184,0.6056721210479736,0.34580886363983154,0.6486449241638184,0.9514809846878052,0.6056721210479736,52,52,52.0,0.0,52.0,52.0,52.0,0.0,120.25069046913674,2.31251327825263,156,1.2972898483276367,3,Line,File Transfer
3.2901763916015625e-05,19.803525924682617,2.4414347887039183,5.916747106946467,0.0007140636444091797,0.024550557136535645,0.19221597909927368,0.024502158164978027,52,278,95.27272727272727,61.36936000242661,52.0,87.0,97.0,20.0,42.92557822346549,0.4505547332615653,1048,24.414347887039185,11,0.19514799118041992,19.803525924682617,6.0924482345581055,8.081060198695681,0.19596785306930542,2.1855595111846924,8.082039892673492,1.9898649454116821,52,278,119.2,83.12256011456817,52.0,107.0,107.0,55.0,24.45650652472178,0.20517203460337063,596,24.369792938232422,5,6.389617919921875e-05,20.00048303604126,4.882862997055054,7.7493878231200215,7.605552673339844e-05,0.0026280879974365234,4.41106390953064,0.0025641918182373047,52,87,75.33333333333333,16.49915822768611,60.75,87.0,87.0,0.0,18.513728534780096,0.24575745842628444,452,24.41431498527527,6,Line,File Transfer
9.5367431640625e-07,0.22775816917419434,0.05683201551437378,0.0885189199743411,5.805492401123047e-05,0.0017194747924804688,0.07346445322036743,0.0017184019088745117,52,453,133.77777777777777,122.06353334571102,52.0,87.0,155.0,35.0,2648.155245557603,19.79518040699205,1204,0.45465612411499023,9,8.511543273925781e-05,0.22345900535583496,0.07563265164693196,0.10453753478589736,0.0017194747924804688,0.0033538341522216797,0.11340641975402832,0.003268718719482422,52,184,119.5,52.5190441649503,78.25,121.0,162.25,48.5,2106.673901599174,17.629070306269234,478,0.2268979549407959,4,9.5367431640625e-07,0.23118901252746582,0.0666075348854065,0.09610396779144387,1.1324882507324219e-06,0.017620086669921875,0.08422648906707764,0.017619013786315918,52,453,145.2,155.9453750516507,52.0,52.0,117.0,0.0,2724.9169378848474,18.766645577719334,726,0.266430139541626,5,Line,File Transfer
1.1920928955078125e-06,1.6048259735107422,0.4115700125694275,0.6891336705255484,3.999471664428711e-05,0.020726442337036133,0.43225646018981934,0.020699381828308105,52,83,58.2,12.4,52.0,52.0,52.0,0.0,176.76214927764653,3.03715033123104,291,1.64628005027771,5,1.1920928955078125e-06,1.1920928955078125e-06,1.1920928955078125e-06,0.0,1.1920928955078125e-06,1.1920928955078125e-06,1.1920928955078125e-06,0.0,52,83,67.5,15.5,59.75,67.5,75.25,15.5,113246208.0,1677721.6,135,1.1920928955078125e-06,2,0.04139995574951172,1.6048259735107422,0.823112964630127,0.7817130088806152,0.43225646018981934,0.823112964630127,1.2139694690704346,0.7817130088806152,52,52,52.0,0.0,52.0,52.0,52.0,0.0,94.7622056166373,1.822350108012256,156,1.646225929260254,3,Line,File Transfer
0.0,0.11940789222717285,0.0010567884800946525,0.009733232554088695,2.288818359375e-05,7.200241088867188e-05,0.00011301040649414062,4.38690185546875e-05,52,1500,894.298,694.6694648507303,52.0,1500.0,1500.0,0.0,846325.878442361,946.3577895090463,8942980,10.56682801246643,10000,0.0,0.11948490142822266,0.0015916294641461712,0.011913975109406484,8.797645568847656e-05,0.0001220703125,0.00013208389282226562,1.5974044799804688e-05,81,1500,1320.5210843373493,431.3728677854865,1500.0,1500.0,1500.0,0.0,829791.115144059,628.3815722340067,8768260,10.56682801246643,6640,1.2159347534179688e-05,0.11959695816040039,0.003145719291412181,0.016631311306996476,0.00017905235290527344,0.000225067138671875,0.0002460479736328125,3.0994415283203125e-05,52,52,52.0,0.0,52.0,52.0,52.0,0.0,16535.321806958065,317.9869578261166,174720,10.566471099853516,3360,Line,File Transfer
0.0,0.5172328948974609,0.0012504326270716061,0.013454683968566066,3.600120544433594e-05,8.106231689453125e-05,0.00011301040649414062,3.790855407714844e-05,52,1500,933.9806,686.6413218148468,52.0,1500.0,1500.0,0.0,747000.6677514904,799.8031947895817,9339806,12.50307583808899,10000,0.0,0.581712007522583,0.00391566734720165,0.024218671462830077,0.00018405914306640625,0.00023698806762695312,0.0002658367156982422,4.1961669921875e-05,52,1480,53.4445835942392,38.62992816212518,52.0,52.0,52.0,0.0,13653.182689100562,255.46429162509634,170702,12.502725839614868,3194,0.0,0.5172328948974609,0.0018329710403319056,0.0162983587776028,9.393692016601562e-05,0.0001220703125,0.0001327991485595703,1.5735626220703125e-05,52,1500,1347.2089332941523,396.75669193757267,1500.0,1500.0,1500.0,0.0,735094.4870587143,545.6425272220284,9169104,12.473367929458618,6806,Line,File Transfer
3.790855407714844e-05,19.79793906211853,2.85741993359157,6.588415412656361,0.00014221668243408203,0.004513978958129883,0.19600802659988403,0.004470944404602051,52,278,92.06666666666666,53.80268477398585,52.0,87.0,97.0,20.0,34.521652202121444,0.37496363724244874,1381,40.00387907028198,15,0.19587302207946777,19.79793906211853,7.999817419052124,8.983547852105414,0.2013249397277832,1.6748690605163574,18.12908101081848,1.4789960384368896,52,278,117.16666666666667,76.01626287987473,65.75,107.0,107.0,27.5,17.5754011166744,0.15000342347090526,703,39.99908709526062,6,4.8160552978515625e-05,19.999891996383667,5.000480145215988,8.145294223296602,0.00020873546600341797,0.004060029983520508,5.952646493911743,0.003981471061706543,52,87,75.33333333333333,16.49915822768611,52.0,87.0,87.0,0.0,16.948372464008525,0.22497839553993615,678,40.003841161727905,9,Line,File Transfer
