iat_min,iat_max,iat_mean,iat_std,iat_q1,iat_q2,iat_q3,iat_mad,iat_skew,iat_kurt,byte_min,byte_max,byte_mean,byte_std,byte_q1,byte_q2,byte_q3,byte_mad,byte_skew,byte_kurt,byte_sec,pac_sec,byte_total,duration,numPacket,fiat_min,fiat_max,fiat_mean,fiat_std,fiat_q1,fiat_q2,fiat_q3,fiat_mad,fiat_skew,fiat_kurt,fbyte_min,fbyte_max,fbyte_mean,fbyte_std,fbyte_q1,fbyte_q2,fbyte_q3,fbyte_mad,fbyte_skew,fbyte_kurt,fbyte_sec,fpac_sec,fbyte_total,fduration,fnumPacket,biat_min,biat_max,biat_mean,biat_std,biat_q1,biat_q2,biat_q3,biat_mad,biat_skew,biat_kurt,bbyte_min,bbyte_max,bbyte_mean,bbyte_std,bbyte_q1,bbyte_q2,bbyte_q3,bbyte_mad,bbyte_skew,bbyte_kurt,bbyte_sec,bpac_sec,bbyte_total,bduration,bnumPacket,appName,category
-0.000720977783203125,4.315536022186279,0.01947292173751677,0.21788353780509956,0.00011777877807617188,0.0017110109329223633,0.007623553276062012,0.0017060041427612305,19.37281253573013,381.6965450809121,40,1440,385.96725440806046,459.50968988587294,40.0,174.0,381.0,134.0,1.2796676688640887,3.071479808550002,19870.768465444617,51.483042249061945,153229,7.711277008056641,397,2.384185791015625e-05,4.3158650398254395,0.04082616170247396,0.3178064396377743,0.0018399953842163086,0.007618904113769531,0.014992892742156982,0.0062465667724609375,13.105375463295843,176.06200926211127,40,1434,297.9251336898396,341.3530873214898,40.0,260.0,325.5,220.0,1.6540707069816563,4.865779107636021,7336.640752644635,24.625786558453235,55712,7.593666076660156,187,9.5367431640625e-07,4.3557939529418945,0.036398584192449394,0.3034198448490416,6.9141387939453125e-06,0.0023000240325927734,0.011838912963867188,0.002296924591064453,13.831674767581902,196.5524998738645,40,1440,464.3666666666667,531.3788925619057,88.0,170.5,1129.0,130.5,0.914785357677235,2.035754895528233,12818.86444482095,27.605048693175547,97517,7.607304096221924,210,Microsoft Teams,Video Chat
5.0067901611328125e-06,0.12408900260925293,0.042552669843037925,0.05021204685859951,0.0002353191375732422,0.011382579803466797,0.10208135843276978,0.011270999908447266,0.6214164897017426,1.5458418259785311,40,251,74.46153846153847,58.30901155398166,40.0,40.0,90.0,0.0,2.084472192685433,6.581773326158605,1895.689905338915,25.458645422939973,968,0.5106320381164551,13,0.0002181529998779297,0.14910483360290527,0.07294743401663643,0.05839472987460957,0.011382579803466797,0.09954690933227539,0.11949849128723145,0.04955792427062988,-0.1364624860137583,1.2654602856400137,40,112,57.75,26.37114900795944,40.0,40.0,67.5,0.0,1.1263452977680222,2.6465542330547116,904.7610911844822,15.666858721809216,462,0.5106320381164551,8,5.0067901611328125e-06,0.143388032913208,0.09657549858093262,0.056658877670489764,0.08618223667144775,0.12145447731018066,0.13184773921966553,0.014240026473999023,-1.045728384259344,2.2527189711551983,40,251,101.2,81.02690911049244,40.0,52.0,123.0,12.0,1.0505616973464105,2.494886727482436,1309.8560386306463,12.943241488445121,506,0.38630199432373047,5,Microsoft Teams,Video Chat
-0.0004138946533203125,59.80308985710144,3.7784394919872284,14.465604631807475,0.0004042983055114746,0.01727735996246338,0.11677420139312744,0.017389297485351562,3.614697029906336,14.066275088534379,40,246,96.05882352941177,81.1349424892479,40.0,40.0,123.0,0.0,1.053983223736368,2.2980963127530845,27.011812738152745,0.2812007449777077,1633,60.455031871795654,17,0.0002841949462890625,59.80308985710144,6.045503187179565,17.91930057332205,0.016581833362579346,0.08527302742004395,0.1461905837059021,0.06987917423248291,2.6666080729278656,8.110928770170194,40,246,82.36363636363636,74.89055375227447,40.0,40.0,75.0,0.0,1.5273080245066177,3.51103411029783,14.986345585282539,0.1819534232208697,906,60.455031871795654,11,8.106231689453125e-06,60.066478967666626,12.067232990264893,23.999683305162073,0.015811920166015625,0.11733102798461914,0.1365349292755127,0.10151910781860352,1.4999811510677241,3.2499748676120888,40,240,121.16666666666667,85.99305527515321,43.0,87.5,204.75,47.5,0.42963191244732446,1.4020203598513394,12.049158255028294,0.09944284667148523,727,60.33616495132446,6,Microsoft Teams,Video Chat
3.0994415283203125e-06,1.4731740951538086,0.1501329862154447,0.3863139051883086,0.0001690387725830078,0.00022482872009277344,0.11259102821350098,0.00022172927856445312,3.0532667721326536,10.596480506406861,40,827,197.07142857142858,260.8780405492504,40.0,40.0,225.75,0.0,1.4286313565965545,3.460070867340214,1413.6185163613052,7.17312766547962,2759,1.9517288208007812,14,0.009961843490600586,1.4731740951538086,0.39034576416015626,0.5444707779185234,0.1377248764038086,0.16068506240844727,0.1701829433441162,0.022960186004638672,1.4567970271870023,3.19733660726107,40,505,156.66666666666666,177.84981179510862,40.0,40.0,216.25,0.0,1.113105008286577,2.6086462672545028,481.6242861107745,3.074197570919837,940,1.9517288208007812,6,3.0994415283203125e-06,1.6108579635620117,0.25449858392987934,0.5550530124734221,5.0067901611328125e-06,0.009949922561645508,0.08033454418182373,0.009946823120117188,2.0213278938472934,5.121723090956537,40,827,227.375,305.343633264229,40.0,59.0,227.5,19.0,1.198279481727057,2.5266854478972176,1021.0553585191655,4.490622797225576,1819,1.7814900875091553,8,Microsoft Teams,Video Chat
9.5367431640625e-07,37.65699911117554,2.630234940846761,9.367770997503753,4.506111145019531e-05,0.0026650428771972656,0.10843849182128906,0.0026640892028808594,3.4662618763538595,13.035760583531571,40,1131,179.75,269.50266696268517,40.0,59.0,210.0,19.0,2.7073568344017693,9.763578200803526,72.89589623944693,0.40554045195798016,2876,39.453524112701416,16,9.5367431640625e-07,37.65699911117554,4.931660771369934,12.378305781285567,4.76837158203125e-06,0.07282602787017822,0.48664969205856323,0.07282352447509766,2.261107145038896,6.125547345568268,40,1131,227.0,334.27566800804124,40.0,82.0,183.0,42.0,2.1192243704332996,5.990648551669903,51.78275875797131,0.22811787999106303,2043,39.45328617095947,9,4.100799560546875e-05,37.791080951690674,6.573628664016724,13.971957732738963,0.0042220354080200195,0.0513988733291626,1.1823666095733643,0.0513538122177124,1.7825748033137818,4.188409115164336,40,342,119.0,125.65144533305502,40.0,40.0,165.5,0.0,0.9874753646486826,2.030464607024649,21.119740774724743,0.17747681323298103,833,39.44177198410034,7,Microsoft Teams,Video Chat
2.8848648071289062e-05,57.29630208015442,2.5220210002018857,11.01231003866367,0.0007558465003967285,0.03952610492706299,0.09807837009429932,0.039339661598205566,4.723661811719513,23.543281282023393,52,1440,308.0740740740741,383.13917072346067,52.0,178.0,425.5,126.0,1.8995615568036157,5.907837847916685,126.85186875821707,0.4117576889242439,8318,65.57254600524902,27,2.8848648071289062e-05,57.29630208015442,4.371503067016602,14.216902999346969,0.02609407901763916,0.1367189884185791,0.14995050430297852,0.09772586822509766,3.416847527458984,12.810163114635191,52,1440,387.9375,463.13341338511736,52.0,165.0,485.75,113.0,1.3451675511321015,3.530838634806811,94.65851759825118,0.24400455639955196,6207,65.57254600524902,16,0.0017480850219726562,57.44012498855591,6.545076489448547,17.053814730570423,0.027432739734649658,0.10987651348114014,1.3010175228118896,0.09445059299468994,2.617312509439994,7.94786539440674,52,442,191.9090909090909,159.86156200996055,52.0,178.0,307.5,126.0,0.6984489702062079,1.8158685293670849,32.25325179015381,0.16806526276252579,2111,65.45076489448547,11,Microsoft Teams,Video Chat
-0.0003311634063720703,58.872923135757446,1.5242180763146815,9.303242567608152,1.1920928955078125e-05,0.0002970695495605469,0.01108253002166748,0.00047707557678222656,6.00208225135316,37.02545578483414,40,1440,271.225,457.2560818348949,40.0,40.0,174.75,0.0,2.01306204415876,5.380099172837738,182.5063562112327,0.6728965110562548,10849,59.44450497627258,40,3.4809112548828125e-05,58.872923135757446,3.1286581566459253,13.139123585570001,0.0006281137466430664,0.006326913833618164,0.05297243595123291,0.006292104721069336,4.006862498840057,17.055173341314724,40,1440,153.75,317.23884929182304,40.0,40.0,68.25,0.0,3.4015494127330705,13.654772673879176,51.72891928744959,0.3364482555281274,3075,59.44450497627258,20,9.5367431640625e-07,58.93267107009888,3.1262269898464807,13.153776843646474,3.4570693969726562e-06,6.9141387939453125e-06,0.060570597648620605,5.9604644775390625e-06,4.006865120427456,17.05518660100761,40,1440,388.7,538.446849744708,40.0,82.0,388.25,42.0,1.3426856238846656,2.9968562595311683,130.87913835614816,0.33670990058180644,7774,59.39831280708313,20,Microsoft Teams,Video Chat
-0.00014519691467285156,54.85404706001282,2.7399984056299385,11.391263147085603,0.00027740001678466797,0.030400514602661133,0.15479570627212524,0.030323028564453125,4.340989899828795,19.914408541482217,40,1440,308.39130434782606,455.8113396084942,40.0,85.0,299.0,45.0,1.7623171717252146,4.581684529773465,117.66761989592018,0.3815529758361997,7093,60.27996492385864,23,3.814697265625e-06,55.27594208717346,5.479996811259877,15.771843747136579,0.030400514602661133,0.14743995666503906,0.7884659767150879,0.12161397933959961,2.829918374330314,9.043963793462266,40,1440,479.3333333333333,570.9295539342447,40.0,85.0,844.25,45.0,0.8531954578207563,1.9729839724958111,95.42142247868784,0.19907111782758244,5752,60.27996492385864,12,6.794929504394531e-05,54.9995059967041,6.014473891258239,16.35483084704305,0.0012885332107543945,0.1518639326095581,1.1653087139129639,0.151594877243042,2.6508465530596412,8.060439348462081,40,299,121.9090909090909,110.31315304866047,40.0,52.0,197.5,12.0,0.916758012691507,1.9647397688901174,22.29621450263641,0.1828921398426551,1341,60.1447389125824,11,Microsoft Teams,Video Chat
-0.00026106834411621094,0.523637056350708,0.02981838956475258,0.07306619258097494,5.507469177246094e-05,0.0006320476531982422,0.023385465145111084,0.0006595849990844727,5.029228790358879,32.9525254324543,40,1440,626.6769230769231,654.6040519673487,40.0,198.0,1440.0,158.0,0.3840841623053181,1.2273732074474588,21344.839855213057,34.060357209919204,40734,1.908376932144165,65,5.9604644775390625e-06,0.523637056350708,0.05301047033733792,0.10764790202583512,2.2411346435546875e-05,0.00034999847412109375,0.057006120681762695,0.0003440380096435547,2.936974559861058,11.988416667395093,40,1440,918.7567567567568,641.5042038330124,60.0,1440.0,1440.0,0.0,-0.46781122822087123,1.295895105871984,17813.042815292207,19.388203334877083,33994,1.908376932144165,37,6.9141387939453125e-06,0.6992249488830566,0.0666852527194553,0.13189870824211622,0.010947465896606445,0.021474123001098633,0.06307351589202881,0.017401933670043945,4.069314802254725,19.624716691733365,40,1440,240.71428571428572,435.02149841316196,40.0,40.0,94.0,0.0,2.1923911136607903,6.231533679325956,3743.4008187660456,15.551220018612653,6740,1.800501823425293,28,Microsoft Teams,Video Chat
-0.00012493133544921875,20.04803204536438,1.693233889502448,5.448805560537398,0.00027298927307128906,0.014291048049926758,0.11909198760986328,0.014285087585449219,3.0638246001190836,10.399977307131197,52,1440,359.3421052631579,444.2667688578085,52.0,83.0,799.0,31.0,1.1846053364070426,3.1127633919632047,217.9581074664762,0.6065476443592893,13655,62.649653911590576,38,6.508827209472656e-05,20.26058602333069,3.685273759505328,7.6387001732242785,0.04534602165222168,0.11112713813781738,0.19301486015319824,0.08188772201538086,1.6927250351494165,3.873019369931774,52,799,293.3888888888889,320.984966572318,54.0,83.0,684.5,31.0,0.8671515831532042,1.8660345048514217,84.29416078582649,0.2873120420649265,5281,62.649653911590576,18,4.0531158447265625e-06,20.04803204536438,3.2949628328022205,7.248691040776293,0.07271790504455566,0.12110400199890137,0.20269906520843506,0.07297801971435547,1.872496745075912,4.512981696848116,52,1440,418.7,524.2539556360066,52.0,52.0,833.0,0.0,0.9786002333671415,2.3516393237336244,133.76079320762352,0.319466905200916,8374,62.60429382324219,20,Microsoft Teams,Video Chat
