iat_min,iat_max,iat_mean,iat_std,iat_q1,iat_q2,iat_q3,iat_mad,iat_skew,iat_kurt,byte_min,byte_max,byte_mean,byte_std,byte_q1,byte_q2,byte_q3,byte_mad,byte_skew,byte_kurt,byte_sec,pac_sec,byte_total,duration,numPacket,fiat_min,fiat_max,fiat_mean,fiat_std,fiat_q1,fiat_q2,fiat_q3,fiat_mad,fiat_skew,fiat_kurt,fbyte_min,fbyte_max,fbyte_mean,fbyte_std,fbyte_q1,fbyte_q2,fbyte_q3,fbyte_mad,fbyte_skew,fbyte_kurt,fbyte_sec,fpac_sec,fbyte_total,fduration,fnumPacket,biat_min,biat_max,biat_mean,biat_std,biat_q1,biat_q2,biat_q3,biat_mad,biat_skew,biat_kurt,bbyte_min,bbyte_max,bbyte_mean,bbyte_std,bbyte_q1,bbyte_q2,bbyte_q3,bbyte_mad,bbyte_skew,bbyte_kurt,bbyte_sec,bpac_sec,bbyte_total,bduration,bnumPacket,appName,category
0.00018310546875,30.063897132873535,2.918614387512207,7.262740351025263,0.003361523151397705,0.0985335111618042,0.5086945295333862,0.09803593158721924,2.9986970819062497,11.055531693713005,52,617,136.8421052631579,167.9110864832603,52.0,89.0,90.0,37.0,2.327968197202367,6.815927691576204,49.49076008892261,0.36166324680366524,2600,52.53505897521973,19,0.003091096878051758,30.200483798980713,6.554315865039825,9.79483157591054,0.3067973852157593,2.2560274600982666,6.419872462749481,2.007807970046997,1.6583705724720297,4.351483316847983,52,617,200.33333333333334,224.27017436812923,52.0,89.0,192.0,37.0,1.2241119541324155,2.635448632678951,34.38573981491058,0.17164262802783983,1803,52.4345269203186,9,0.08626699447631836,30.063897132873535,5.827632427215576,9.427561055352514,0.13587498664855957,0.5990710258483887,4.507217884063721,0.5128040313720703,1.8155038220532065,4.958081523709144,52,179,79.7,37.52612423365888,52.0,70.5,89.75,18.5,1.6589587358078106,5.0533335462949385,15.195803211951567,0.19066252461670724,797,52.448691844940186,10,Line,File Transfer
-0.00029397010803222656,56.26672697067261,2.612621318210255,11.708618384826917,0.0005218386650085449,0.006682991981506348,0.1531217098236084,0.00654149055480957,4.3639492096777355,20.045356644472665,52,1440,292.0869565217391,416.48789460392106,52.0,60.0,399.5,8.0,1.8533896248673227,5.277437190036861,116.88017480191965,0.4001554064370575,6718,57.47766900062561,23,0.0014910697937011719,56.267024993896484,5.22524263642051,16.141162508997766,0.016499042510986328,0.19136309623718262,0.23323094844818115,0.15175318717956543,2.8458341876454445,9.09927226391535,52,885,179.75,255.55140546147138,52.0,52.0,120.25,0.0,1.962116085304822,5.323439621664681,37.527617899336214,0.20877673379324738,2157,57.47766900062561,12,4.0531158447265625e-06,56.303581953048706,5.724690413475036,16.859974506200896,0.0058255791664123535,0.10832953453063965,0.21442776918411255,0.10540163516998291,2.6664627355351316,8.110476249435088,52,1440,414.6363636363636,512.5084962004884,52.0,83.0,502.0,31.0,1.2731798099728555,3.0412951039964913,79.67243065693319,0.19215012874945517,4561,57.246904134750366,11,Line,File Transfer
9.5367431640625e-07,30.02734112739563,1.7997947281057185,6.356655906076246,7.867813110351562e-06,0.0007765293121337891,0.2090340256690979,0.0007719993591308594,3.9960327072987623,17.710723976297313,40,838,177.91304347826087,242.95229681054641,52.0,90.0,128.5,38.0,2.120675746940168,5.668038460490622,103.3451188046121,0.5808743236818373,4092,39.595484018325806,23,0.0011038780212402344,30.027743101119995,4.923656612634659,9.78690754307811,0.16249483823776245,0.27738332748413086,2.6551565527915955,0.27523887157440186,2.0316905514033547,5.450579627581941,52,838,304.22222222222223,350.0002469134932,52.0,52.0,760.0,0.0,0.7136269311789174,1.5247549955661814,69.5113463277979,0.22848872058078196,2738,39.38925290107727,9,9.5367431640625e-07,30.02791714668274,3.0276913826282206,8.06843086023755,5.9604644775390625e-06,7.867813110351562e-06,0.19642114639282227,6.198883056640625e-06,2.85877422187329,9.671690379013706,40,159,96.71428571428571,37.03363060676562,84.75,92.0,97.0,7.5,0.506479573632622,2.4126545420065315,34.40041701457507,0.35569116558644825,1354,39.35998797416687,14,Line,File Transfer
-0.00039005279541015625,2.1570868492126465,0.15477480739355087,0.4241053178315249,1.6808509826660156e-05,0.0006055831909179688,0.19831162691116333,0.0006005764007568359,3.7776797395602695,16.874473489167066,52,1440,268.09090909090907,380.4893470922527,52.0,94.0,159.0,42.0,2.0344948158330776,6.073268134930428,1786.2645391443714,6.662906046316746,8847,4.952793836593628,33,0.00022101402282714844,2.1570868492126465,0.35377098832811626,0.5838429502780279,0.00803685188293457,0.2082369327545166,0.2317347526550293,0.10702097415924072,2.271370765692933,6.92546984527242,52,966,255.86666666666667,324.122171753526,52.0,52.0,357.0,0.0,1.1966933721954272,2.66482379932284,774.9161638110204,3.028593657416703,3838,4.952793836593628,15,1.9073486328125e-06,2.386510133743286,0.27967729287989,0.6293355752162378,1.0013580322265625e-05,1.811981201171875e-05,0.21831178665161133,1.621246337890625e-05,2.5506465088626915,8.172412496647084,52,1440,278.27777777777777,421.47516146078533,90.0,98.5,159.0,46.5,2.2610031458727198,6.446499838340982,1053.525138882363,3.7858759233145407,5009,4.75451397895813,18,Line,File Transfer
-0.0016570091247558594,0.9398000240325928,0.01432213506421766,0.04451511365489443,0.0001690387725830078,0.0007939338684082031,0.010882019996643066,0.0009329319000244141,11.569614955416014,206.13644087436455,52,1440,828.564,686.330484463571,52.0,1440.0,1440.0,0.0,-0.234231332614468,1.058236571263924,57909.898885505216,69.8918838924998,828564,14.307812929153442,1000,6.008148193359375e-05,1.0011050701141357,0.032788855767031326,0.06710427708844205,0.0031881332397460938,0.013088107109069824,0.03740459680557251,0.01191556453704834,8.317702021344902,106.48251327235818,52,1440,60.077803203661325,71.8389272975691,52.0,52.0,52.0,0.0,17.120889204376635,317.57027368323776,1836.4653148653344,30.568116957269414,26254,14.29594111442566,437,4.0531158447265625e-06,0.9398000240325928,0.025384944528871585,0.05884589038848416,0.002230703830718994,0.007685661315917969,0.025278747081756592,0.007669687271118164,8.554152070382868,114.04296014568625,52,1440,1425.0621669626998,135.87191508019643,1440.0,1440.0,1440.0,0.0,-9.248192872728731,88.23821155535819,56237.974565790515,39.463523676060454,802310,14.26633882522583,563,Line,File Transfer
0.00020194053649902344,29.93533992767334,2.61415890455246,6.872391036589639,0.002137899398803711,0.15264952182769775,0.3954237699508667,0.15195000171661377,3.245577467449442,12.703457688345432,52,617,131.14285714285714,160.7284861451243,52.0,89.0,90.0,37.0,2.502245282639672,7.694942963653749,52.674686209855345,0.40165882730826513,2754,52.283178091049194,21,0.0025391578674316406,30.137435913085938,5.794246779547797,9.37728906641344,0.3573780059814453,0.5742740631103516,4.4149229526519775,0.5717349052429199,1.8695185939351415,5.137193951035733,52,617,186.7,216.65689465142808,52.0,76.5,166.25,24.5,1.3860806704290114,3.064071852752225,35.80179656425233,0.19176109568426528,1867,52.148221015930176,10,0.13872313499450684,29.93533992767334,5.21470410823822,9.008018376504797,0.20902425050735474,0.4341449737548828,4.368612766265869,0.28020238876342773,2.0160196535073327,5.765646381034363,52,179,80.63636363636364,35.902070660143686,52.0,89.0,90.0,37.0,1.6460935239578063,5.308108340301197,17.00959405536955,0.21094197813874302,887,52.1470410823822,11,Line,File Transfer
-0.0002429485321044922,59.97212195396423,2.7846053621985694,12.479696391368654,0.00031191110610961914,0.006628632545471191,0.1698034405708313,0.0067026615142822266,4.363946177571068,20.045339942318254,52,1440,292.1304347826087,416.54983566851047,52.0,60.0,399.5,8.0,1.8528853052086431,5.27473228417673,109.6776925933795,0.37544082893998043,6719,61.26131796836853,23,0.0001277923583984375,59.972368001937866,5.569210724397139,17.204136491886327,0.017792105674743652,0.2145678997039795,0.24035000801086426,0.176987886428833,2.8458390715502797,9.09928880088028,52,886,179.83333333333334,255.78142795928107,52.0,52.0,120.25,0.0,1.9632909548069921,5.329132007946035,35.22614386315121,0.19588217162085936,2158,61.26131796836853,12,3.0994415283203125e-06,60.01075196266174,6.100996708869934,17.97029033645451,0.0013584494590759277,0.11345648765563965,0.23953819274902344,0.11345088481903076,2.666459793837976,8.110467133999297,52,1440,414.6363636363636,512.5084962004884,52.0,83.0,502.0,31.0,1.2731798099728555,3.0412951039964913,74.75827668238192,0.18029840901254135,4561,61.00996708869934,11,Line,File Transfer
9.5367431640625e-07,2.1405189037323,0.15450312942266464,0.4075736026521504,2.47955322265625e-05,0.0007100105285644531,0.1929035186767578,0.0007064342498779297,3.9241611911348055,18.3958759513265,52,1440,268.09090909090907,380.4893470922527,52.0,94.0,159.0,42.0,2.0344948158330776,6.073268134930428,1789.4055028729001,6.674622085995898,8847,4.9441001415252686,33,0.0023369789123535156,2.1405189037323,0.35315001010894775,0.556477347577911,0.05421864986419678,0.21081459522247314,0.23655450344085693,0.056775450706481934,2.435079021625385,7.834333368032431,52,966,255.86666666666667,324.122171753526,52.0,52.0,357.0,0.0,1.1966933721954272,2.66482379932284,776.2787747288562,3.0339191299981354,3838,4.9441001415252686,15,9.5367431640625e-07,2.3700010776519775,0.27837405485265393,0.6049490818245591,7.867813110351562e-06,2.9087066650390625e-05,0.2120659351348877,2.8133392333984375e-05,2.6569434731139934,8.911671923217002,52,1440,278.27777777777777,421.47516146078533,90.0,98.5,159.0,46.5,2.2610031458727198,6.446499838340982,1058.4573299386284,3.803599907944762,5009,4.732358932495117,18,Line,File Transfer
1.1920928955078125e-06,29.8337459564209,1.7875265966762195,6.307989891411252,5.245208740234375e-06,0.0004265308380126953,0.23101431131362915,0.000423431396484375,4.008458775369516,17.795617772711253,40,838,177.91304347826087,242.95229681054641,52.0,90.0,128.5,38.0,2.120675746940168,5.668038460490622,104.05439580359473,0.5848609734806156,4092,39.32558512687683,23,0.0009508132934570312,29.834142923355103,4.890618741512299,9.710372473661755,0.18200278282165527,0.3306429386138916,2.60398131608963,0.3286399841308594,2.041348265832123,5.480983285541607,52,838,304.22222222222223,350.0002469134932,52.0,52.0,760.0,0.0,0.7136269311789174,1.5247549955661814,69.98092022486463,0.230032243251929,2738,39.12494993209839,9,1.1920928955078125e-06,29.834212064743042,3.0036493998307447,8.011978118463947,4.0531158447265625e-06,5.9604644775390625e-06,0.20502400398254395,2.86102294921875e-06,2.8643096562474692,9.698712135172487,40,159,96.71428571428571,37.03363060676562,84.75,92.0,97.0,7.5,0.506479573632622,2.4126545420065315,34.675766805445136,0.35853820921435153,1354,39.04744219779968,14,Line,File Transfer
-0.0007870197296142578,0.8208041191101074,0.002693593681037605,0.026427345151280743,1.2993812561035156e-05,0.0002739429473876953,0.0017244815826416016,0.000270843505859375,29.755153523400864,919.4488134498707,52,1440,1010.363,640.2199709716947,52.0,1440.0,1440.0,0.0,-0.8221254389531568,1.680069053710077,375473.9927904719,371.62286504006175,1010363,2.6909000873565674,1000,3.2901763916015625e-05,0.8762359619140625,0.008805642362500801,0.050540803592056496,0.0016851425170898438,0.0032968521118164062,0.006494998931884766,0.0020208358764648438,16.593800465175793,284.51225396532055,52,1440,59.45751633986928,85.78366062621053,52.0,52.0,52.0,0.0,14.381657312854392,223.47523815451314,6774.344966634797,113.93588874300582,18194,2.685720920562744,306,2.86102294921875e-06,0.8208041191101074,0.0037808328823953825,0.0315961676560634,9.059906005859375e-06,0.0012478828430175781,0.002766132354736328,0.0012390613555908203,24.986672662336183,645.2229440778036,52,1440,1429.6383285302593,113.48931458582462,1440.0,1440.0,1440.0,0.0,-11.216877681996142,129.61060953750808,378673.5206857995,264.8736489004845,992169,2.6201171875,694,Line,File Transfer
1.9073486328125e-06,17.717509031295776,1.7052676139339324,4.201500611652383,0.0021659135818481445,0.08374691009521484,0.3119724988937378,0.08345603942871094,2.699179650210937,9.163381550646635,52,845,160.625,221.58897056261623,52.0,76.5,90.0,24.5,2.307650160504644,6.797432328473319,97.23192433731818,0.6053349375085957,5140,52.863296031951904,32,0.0017299652099609375,17.717663049697876,3.5156458695729573,5.504907174653849,0.1868525743484497,0.35245394706726074,4.233775854110718,0.3279268741607666,1.4995921085669355,3.81004070628584,52,617,148.9375,179.80874170559673,52.0,76.5,109.25,24.5,2.06228619590642,5.56637367360231,45.18847249139006,0.3034056063207054,2383,52.73468804359436,16,1.9073486328125e-06,17.717661142349243,3.5188010056813557,5.51068859112513,0.14727604389190674,0.4829440116882324,4.340055465698242,0.41872620582580566,1.4908046993243198,3.7893847583709817,52,845,172.3125,256.1229486862706,52.0,76.5,90.0,24.5,2.2058194526200974,5.9736362974405575,52.23370111104372,0.3031335574090314,2757,52.78201508522034,16,Line,File Transfer
-0.0006530284881591797,0.23578405380249023,0.02653802843654857,0.048813227602427275,0.0004025101661682129,0.006794571876525879,0.02220374345779419,0.006749391555786133,2.7440579033818646,10.928879980804794,52,1440,399.54285714285714,543.2540233422585,52.0,83.0,570.0,31.0,1.2539766552295164,2.789878551225617,15498.292144438974,38.79006186036643,13984,0.9022929668426514,35,8.821487426757812e-06,0.2448720932006836,0.04652661747402615,0.07776153725281808,0.0009379386901855469,0.009712457656860352,0.041066884994506836,0.009654402732849121,1.7779526705025985,4.599901920335995,52,1440,399.7894736842105,553.0552060525498,52.0,63.0,488.5,11.0,1.2498605158693468,2.728229795413035,9070.076934683353,22.687132932988902,7596,0.8374791145324707,19,2.1457672119140625e-06,0.14679288864135742,0.04443392753601074,0.04958059144531719,0.007286548614501953,0.020847082138061523,0.07835197448730469,0.02083420753479004,0.9013149744456551,2.26766694419162,52,1440,399.25,531.3802193345176,52.0,85.5,594.75,33.5,1.2576184680045719,2.864952915167902,9584.267929534928,24.00568047472743,6388,0.6665089130401611,16,Line,File Transfer
-0.0009059906005859375,59.97706604003906,2.778778542171825,12.481978495054815,0.000544130802154541,0.0020760297775268555,0.15336346626281738,0.002843022346496582,4.364024886944154,20.04577614166842,52,1440,292.1304347826087,416.54983566851047,52.0,60.0,399.5,8.0,1.8528853052086431,5.27473228417673,109.90767571941544,0.37622809071983254,6719,61.13312792778015,23,0.00011491775512695312,59.97760319709778,5.55755708434365,17.209413303136877,0.01270151138305664,0.19233489036560059,0.2269608974456787,0.15197205543518066,2.845877870183596,9.099419748165394,52,886,179.83333333333334,255.78142795928107,52.0,52.0,120.25,0.0,1.9632909548069921,5.329132007946035,35.30000955536516,0.19629291689730394,2158,61.13312792778015,12,7.152557373046875e-06,60.01438593864441,6.090035700798035,17.97508805751639,1.430511474609375e-05,0.0967639684677124,0.22472840547561646,0.09675586223602295,2.6664972426121065,8.110583776380803,52,1440,414.6363636363636,512.5084962004884,52.0,83.0,502.0,31.0,1.2731798099728555,3.0412951039964913,74.892828615148,0.18062291487976936,4561,60.90035700798035,11,Line,File Transfer
-0.0009739398956298828,0.5381839275360107,0.010271491708459559,0.029793225506617557,0.0002084970474243164,0.0005822181701660156,0.008913516998291016,0.0007796287536621094,8.612005041207198,117.95376880063026,52,1440,829.591,685.0694488290899,64.0,1440.0,1440.0,0.0,-0.23404124093201528,1.0580590352248975,80847.20749348313,97.45429674801575,829591,10.261220216751099,1000,3.695487976074219e-05,0.6107058525085449,0.023481787478623728,0.04633664362999027,0.0018050670623779297,0.009521961212158203,0.02622509002685547,0.009268760681152344,6.367223253176465,66.12798454902182,52,1440,62.87214611872146,71.67800972433987,52.0,52.0,64.0,0.0,17.08063201237556,317.02745721566316,2683.612496024921,42.68364707890607,27538,10.26154112815857,438,2.86102294921875e-06,0.5381839275360107,0.018160472366686598,0.03969534916342481,0.001544952392578125,0.0065479278564453125,0.018787145614624023,0.006531953811645508,6.45288703919058,64.75469706534227,52,1440,1427.1405693950178,125.96460480521198,1440.0,1440.0,1440.0,0.0,-10.066596613432644,104.62766930108451,78725.07185447497,55.16280143857692,802053,10.188024997711182,562,Line,File Transfer
-0.0016281604766845703,1.0036849975585938,0.00857483016120063,0.06383408926549738,0.00012683868408203125,0.0003960132598876953,0.0031909942626953125,0.00047898292541503906,12.796044393956395,177.19678827267708,40,1440,748.5376569037657,692.6426545545073,52.0,1074.5,1440.0,365.5,-0.00750795098454692,1.0051186597663637,87477.7580590547,116.86487279864548,357801,4.0901939868927,478,4.982948303222656e-05,1.0036849975585938,0.017706467475725976,0.09375487592877423,0.0013320446014404297,0.0033969879150390625,0.006151556968688965,0.0023369789123535156,8.618761649097916,79.92628079927721,40,1440,59.685344827586206,98.41616487835688,52.0,52.0,52.0,0.0,12.546847209899555,170.01861521513362,3385.414003436912,56.72102612821286,13847,4.0901939868927,232,1.9073486328125e-06,0.529350996017456,0.009427293466061961,0.03773569820252129,0.0011370182037353516,0.0033321380615234375,0.005548954010009766,0.002201080322265625,11.274172560888879,149.19383354303116,52,1440,1398.1869918699188,231.32964370877795,1440.0,1440.0,1440.0,0.0,-5.449109290432845,31.0280774814645,148918.02006641735,106.50794273751336,343954,2.3096868991851807,246,Line,File Transfer
2.1457672119140625e-06,29.535892009735107,1.4683939262672707,5.6809323133669585,6.9141387939453125e-06,0.00037407875061035156,0.19797003269195557,0.000370025634765625,4.496535785070238,22.117784215606203,52,838,186.14285714285714,256.19338598099716,52.0,90.0,113.25,38.0,1.9894310357557023,5.081958884804147,131.4613426165189,0.7062389856605005,5212,39.64663600921631,28,7.200241088867188e-05,29.543708086013794,3.570558179508556,8.472818032393238,0.06483495235443115,0.23669099807739258,0.7350565195083618,0.23285508155822754,2.5772382303538546,8.051936551588442,52,838,307.6666666666667,354.56554009410195,52.0,58.0,769.25,6.0,0.7140755969719238,1.524410475485703,94.00109079935505,0.30552900584839127,3692,39.276139974594116,12,2.1457672119140625e-06,29.535892009735107,2.6273475964864095,7.464633622138069,4.5299530029296875e-06,6.9141387939453125e-06,0.2509254217147827,4.76837158203125e-06,3.1149792298240824,11.2878855967664,52,159,95.0,34.50724561595724,78.25,90.0,95.0,7.5,0.7847442258409598,2.712440870911259,38.56868176439535,0.4059861238357405,1520,39.41021394729614,16,Line,File Transfer
1.9073486328125e-06,2.0824790000915527,0.1530339934609153,0.3950819282030581,0.0001690387725830078,0.001222848892211914,0.20180583000183105,0.0012159347534179688,3.825605913920458,17.965195474534358,52,1440,261.7352941176471,376.62598929594435,52.0,92.0,159.0,40.0,2.081124175137025,6.282209746440058,1762.1357227114327,6.732510908213138,8899,5.050121784210205,34,0.001867055892944336,2.0824790000915527,0.33667478561401365,0.5311381505448554,0.008864045143127441,0.20492887496948242,0.30587100982666016,0.1945037841796875,2.4136249844550597,8.02208965231987,52,966,243.125,317.6861413014424,52.0,52.0,251.0,0.0,1.2953477092359735,2.9157174467686144,770.2784539102678,3.168240427394418,3890,5.050121784210205,16,1.9073486328125e-06,2.286100149154663,0.2740976950701545,0.5844345140298549,1.0013580322265625e-05,0.0046350955963134766,0.21155405044555664,0.004633188247680664,2.5944425781443186,8.715628463286746,52,1440,278.27777777777777,421.47516146078533,90.0,98.5,159.0,46.5,2.2610031458727198,6.446499838340982,1074.9709469396134,3.862942113178886,5009,4.659660816192627,18,Line,File Transfer
9.703636169433594e-05,29.964176893234253,2.6262497425079347,6.931259076632674,0.002178370952606201,0.10686445236206055,0.3189578056335449,0.10479557514190674,3.197598169347235,12.366191946636032,52,617,135.38095238095238,160.76112897578557,52.0,89.0,90.0,37.0,2.423669427010952,7.429116492743881,54.12661168478745,0.3998096536688486,2843,52.52499485015869,21,0.0022878646850585938,30.118492126464844,5.822028769387139,9.4465229367679,0.27417588233947754,0.7884550094604492,4.15142297744751,0.7861671447753906,1.8245700685787378,4.966681333147705,52,617,186.7,216.65689465142802,52.0,76.5,166.25,24.5,1.3860806704290123,3.0640718527522286,35.6309548889916,0.19084603582748583,1867,52.39825892448425,10,0.042894840240478516,29.964176893234253,5.242284798622132,9.084898536179233,0.15842139720916748,0.4559805393218994,4.142425000667572,0.36992061138153076,1.9759081185798113,5.592876864692816,52,179,88.72727272727273,45.772343593228086,52.0,89.0,90.0,37.0,1.1599383786016666,2.9391658473087507,18.61783625827672,0.20983217094369255,976,52.42284798622131,11,Line,File Transfer
-0.00012612342834472656,59.996538162231445,2.7807288603349165,12.485801924843544,0.0003108382225036621,0.0065615177154541016,0.1495477557182312,0.006492018699645996,4.364025151894041,20.04577760706095,52,1440,292.0869565217391,416.48789460392106,52.0,60.0,399.5,8.0,1.8533896248673227,5.277437190036861,109.81424356737095,0.37596421584542006,6718,61.176034927368164,23,0.00321197509765625,59.99666714668274,5.561457720669833,17.214201548145464,0.015494585037231445,0.2047719955444336,0.22388792037963867,0.1648540496826172,2.8458820490088375,9.099433846450472,52,885,179.75,255.55140546147138,52.0,52.0,120.25,0.0,1.962116085304822,5.323439621664681,35.25890493819874,0.19615524304978438,2157,61.176034927368164,12,2.86102294921875e-06,60.034221172332764,6.093201088905334,17.98063426263718,0.0037080049514770508,0.09819591045379639,0.22591710090637207,0.09818947315216064,2.6665030829042387,8.110601951990029,52,1440,414.6363636363636,512.5084962004884,52.0,83.0,502.0,31.0,1.2731798099728555,3.0412951039964913,74.85392215767821,0.18052908216059205,4561,60.932010889053345,11,Line,File Transfer
-0.0003330707550048828,2.1527371406555176,0.15479650348424911,0.4160502784895662,1.0251998901367188e-05,0.0005035400390625,0.19729363918304443,0.0005010366439819336,3.836204963720695,17.59748317989922,52,1440,268.09090909090907,380.4893470922527,52.0,94.0,159.0,42.0,2.0344948158330776,6.073268134930428,1786.014178467095,6.6619721814642405,8847,4.953488111495972,33,0.0001289844512939453,2.1527371406555176,0.3538205793925694,0.5704966667997068,0.01036214828491211,0.21285510063171387,0.24443775415420532,0.13043498992919922,2.3374421031509267,7.363713132961,52,966,255.86666666666667,324.122171753526,52.0,52.0,357.0,0.0,1.1966933721954272,2.66482379932284,774.8075524987805,3.0281691733928366,3838,4.953488111495972,15,1.9073486328125e-06,2.3985748291015625,0.2799384032978731,0.6210499010322377,7.152557373046875e-06,1.6927719116210938e-05,0.23778796195983887,1.5020370483398438e-05,2.600302082202,8.565025560280892,52,1440,278.27777777777777,421.47516146078533,90.0,98.5,159.0,46.5,2.2610031458727198,6.446499838340982,1052.5424713164678,3.782344676321905,5009,4.758952856063843,18,Line,File Transfer
-0.000514984130859375,1.0398099422454834,0.004473690752749209,0.033413605050466866,0.00011646747589111328,0.0008378028869628906,0.0043239593505859375,0.0009388923645019531,29.818422358488586,922.7837037001705,52,1440,900.636,674.8570748714136,52.0,1440.0,1440.0,0.0,-0.4555318871462159,1.2111891238367472,201519.86075110742,223.75283771813187,900636,4.46921706199646,1000,4.601478576660156e-05,1.1036639213562012,0.011638586098949114,0.05650843795148511,0.004095554351806641,0.006727814674377441,0.01082921028137207,0.003372788429260254,18.806250230831974,363.2139365061289,52,1440,58.27012987012987,76.53655278995825,52.0,52.0,52.0,0.0,16.140857695096184,281.306479147599,5019.67116136857,86.14484252148077,22434,4.46921706199646,385,2.86102294921875e-06,1.0398099422454834,0.007182446287198641,0.042382559033787105,0.0016404390335083008,0.003516554832458496,0.0068999528884887695,0.002451777458190918,23.582135503921826,573.9668451103555,52,1440,1427.970731707317,120.75656808995129,1440.0,1440.0,1440.0,0.0,-10.474265607004485,113.54731694865464,199137.78116062557,139.4550859754188,878202,4.410022020339966,615,Line,File Transfer
1.9073486328125e-06,30.021857023239136,1.799805456941778,6.351295318167987,5.781650543212891e-06,0.00029098987579345703,0.24747925996780396,0.00028908252716064453,4.002527113017206,17.755057611683974,40,838,177.91304347826087,242.95229681054641,52.0,90.0,128.5,38.0,2.120675746940168,5.668038460490622,103.34450275312001,0.5808708610268232,4092,39.595720052719116,23,0.0009229183197021484,30.02220106124878,4.910645991563797,9.783473124362297,0.1682809591293335,0.2650330066680908,2.634702444076538,0.2632310390472412,2.036055523926296,5.464286716133655,52,838,304.22222222222223,350.0002469134932,52.0,52.0,760.0,0.0,0.7136269311789174,1.5247549955661814,69.6955147220886,0.22909409514200052,2738,39.285167932510376,9,1.9073486328125e-06,30.022028923034668,3.0261532343350925,8.058380497853294,4.0531158447265625e-06,8.106231689453125e-06,0.31448888778686523,5.9604644775390625e-06,2.8672493699991284,9.712602332820882,40,159,96.71428571428571,37.03363060676562,84.75,92.0,97.0,7.5,0.506479573632622,2.4126545420065315,34.41790223049656,0.3558719580701269,1354,39.3399920463562,14,Line,File Transfer
-0.0004420280456542969,60.090357065200806,2.7854965058240024,12.505247314755444,0.0003890395164489746,0.004363536834716797,0.15904128551483154,0.0044405460357666016,4.364010933114333,20.045698885038732,52,1440,292.0869565217391,416.48789460392106,52.0,60.0,399.5,8.0,1.8533896248673227,5.277437190036861,109.62628591533776,0.3753207168878786,6718,61.28092312812805,23,0.00013184547424316406,60.09080195426941,5.570993011648005,17.240974119927277,0.01473701000213623,0.20500922203063965,0.22902297973632812,0.16598820686340332,2.84587029513829,9.099394185544858,52,885,179.75,255.55140546147138,52.0,52.0,120.25,0.0,1.962116085304822,5.323439621664681,35.19855592726757,0.195819504463241,2157,61.28092312812805,12,2.86102294921875e-06,60.13007116317749,6.10372040271759,18.009096990875214,0.00044524669647216797,0.10695648193359375,0.2253497838973999,0.10694754123687744,2.666492696031511,8.110569645295644,52,1440,414.6363636363636,512.5084962004884,52.0,83.0,502.0,31.0,1.2731798099728555,3.0412951039964913,74.72491692065847,0.18021795354686324,4561,61.0372040271759,11,Line,File Transfer
1.9073486328125e-06,30.03762197494507,1.3692161708042538,5.589987355374203,1.1920928955078125e-05,0.00018906593322753906,0.027415990829467773,0.0001850128173828125,4.685752807774985,23.909043725590045,40,838,148.53333333333333,219.29261020127632,52.0,67.5,94.0,15.5,2.5710747707831545,7.841956197523618,112.2212662179842,0.7555291711264646,4456,39.707268953323364,30,1.5974044799804688e-05,30.037998914718628,2.626064666112264,7.558900292710237,7.212162017822266e-05,0.0014259815216064453,0.27760493755340576,0.0014100074768066406,3.1659386988341156,11.55287319551794,52,838,193.875,290.79521896860683,52.0,52.0,59.75,0.0,1.6074706388849194,3.6027233662125275,78.74901279798085,0.40618446317462725,3102,39.39096999168396,16,1.9073486328125e-06,30.038169860839844,3.0369733847104587,8.066880857598813,4.0531158447265625e-06,7.152557373046875e-06,0.29497385025024414,4.76837158203125e-06,2.8604705746355994,9.680277433846342,40,159,96.71428571428571,37.03363060676562,84.75,92.0,97.0,7.5,0.506479573632622,2.4126545420065315,34.29527788363416,0.3546040549267933,1354,39.48065400123596,14,Line,File Transfer
