iat_min,iat_max,iat_mean,iat_std,iat_q1,iat_q2,iat_q3,iat_mad,byte_min,byte_max,byte_mean,byte_std,byte_q1,byte_q2,byte_q3,byte_mad,byte_sec,pac_sec,byte_total,duration,numPacket,fiat_min,fiat_max,fiat_mean,fiat_std,fiat_q1,fiat_q2,fiat_q3,fiat_mad,fbyte_min,fbyte_max,fbyte_mean,fbyte_std,fbyte_q1,fbyte_q2,fbyte_q3,fbyte_mad,fbyte_sec,fpac_sec,fbyte_total,fduration,fnumPacket,biat_min,biat_max,biat_mean,biat_std,biat_q1,biat_q2,biat_q3,biat_mad,bbyte_min,bbyte_max,bbyte_mean,bbyte_std,bbyte_q1,bbyte_q2,bbyte_q3,bbyte_mad,bbyte_sec,bpac_sec,bbyte_total,bduration,bnumPacket,appName,category
0.0,0.08877396583557129,0.017061380239633415,0.030539558212582665,2.5987625122070312e-05,0.0009160041809082031,0.022344112396240234,0.0009090900421142578,40,380,141.42857142857142,124.51374811396433,40.0,78.0,247.0,38.0,8927.044012176873,63.120513217412245,1980,0.22179794311523438,14,6.9141387939453125e-06,0.1128239631652832,0.044359588623046876,0.05350598790733367,0.0009160041809082031,0.0011780261993408203,0.1068730354309082,0.001171112060546875,40,380,132.66666666666666,126.56838292225889,40.0,61.0,181.0,21.0,3588.8520372185817,27.051648521748103,796,0.22179794311523438,6,0.0,0.08877396583557129,0.02827174322945731,0.03754758399628711,5.1021575927734375e-05,0.0009899139404296875,0.05401813983917236,0.0009899139404296875,40,342,148.0,122.53978945632312,40.0,78.0,270.5,38.0,5982.753018449224,40.424006881413675,1184,0.19790220260620117,8,Microsoft Teams,File Transfer
0.0,0.07466912269592285,0.007131419683757581,0.015251796629117126,1.4185905456542969e-05,0.00011205673217773438,0.002245783805847168,0.00010657310485839844,40,1500,392.6923076923077,544.333945098946,40.0,60.0,531.0,20.0,56514.177213185285,143.91465304043265,15315,0.2709939479827881,39,5.9604644775390625e-06,0.0984039306640625,0.015055219332377115,0.02614693397740963,0.00011175870895385742,0.0001703500747680664,0.024219036102294922,0.00012981891632080078,40,1196,169.42105263157896,284.64535936743863,40.0,40.0,111.5,0.0,11878.494054798786,70.11226686585181,3219,0.2709939479827881,19,0.0,0.07466912269592285,0.012786426042255602,0.021841419482921065,8.594989776611328e-05,0.0001239776611328125,0.02383255958557129,0.00012302398681640625,40,1500,604.8,639.1125565970364,40.0,220.5,1500.0,180.5,49789.64230063014,82.32414401559217,12096,0.24294209480285645,20,Microsoft Teams,File Transfer
0.0,1.9760181903839111,0.00037680467208250364,0.020015738581696575,2.2172927856445312e-05,0.00010800361633300781,0.0001220703125,1.811981201171875e-05,40,1500,998.1171,691.1572907722162,40.0,1500.0,1500.0,0.0,2649162.8041002727,2654.160322571643,9981171,3.767669916152954,10000,2.86102294921875e-06,1.9760291576385498,0.0011033344911285919,0.03425505397125138,0.0001239776611328125,0.0002338886260986328,0.0002529621124267578,9.799003601074219e-05,40,721,43.02752562225476,15.86012627453113,40.0,40.0,40.0,0.0,39009.13932007375,906.6089382536417,146939,3.7667839527130127,3415,0.0,2.01877498626709,0.0005685645421539159,0.025178277885872853,0.00012087821960449219,0.00012302398681640625,0.00012803077697753906,3.814697265625e-06,40,1500,1493.429309035687,83.07831778421577,1500.0,1500.0,1500.0,0.0,2627065.223640235,1759.0824070116455,9834232,3.743428945541382,6585,Microsoft Teams,File Transfer
0.0,0.435988187789917,0.029047012329101562,0.09679673780844208,1.800060272216797e-05,9.417533874511719e-05,0.002483963966369629,9.083747863769531e-05,40,1500,408.75,565.4767789219995,40.0,56.0,482.0,16.0,14812.647614834577,36.23889324730172,8175,0.5518932342529297,20,9.512901306152344e-05,0.4360191822052002,0.06132147047254774,0.13352789523781336,0.0001850128173828125,0.003284931182861328,0.03716611862182617,0.0031898021697998047,40,557,109.5,156.31714557271061,40.0,40.0,55.0,0.0,1984.0794052897693,18.11944662365086,1095,0.5518932342529297,10,0.0,0.03905606269836426,0.012868987189398872,0.01741802448775741,0.00010204315185546875,0.0013339519500732422,0.03584885597229004,0.0012328624725341797,40,1500,708.0,660.2967514686105,66.25,419.5,1500.0,379.5,61128.871688884865,86.34021424983737,7080,0.11582088470458984,10,Microsoft Teams,File Transfer
0.0,0.9076850414276123,0.023295124371846516,0.12928334253317622,2.5212764739990234e-05,0.00015294551849365234,0.004848480224609375,0.0001499652862548828,52,1452,408.7142857142857,535.9295567478233,52.0,88.0,705.0,36.0,17910.579055371425,43.82175931059069,20027,1.1181659698486328,49,9.5367431640625e-07,0.9178550243377686,0.0459522008895874,0.18235084245320102,0.00010353326797485352,0.0006154775619506836,0.009759247303009033,0.0006035566329956055,52,1452,291.36,456.1994195524583,52.0,60.0,150.0,8.0,6604.689092677865,22.668482608037703,7284,1.1028528213500977,25,0.0,0.9180679321289062,0.04813777882119884,0.18601287354896598,8.213520050048828e-05,0.0004680156707763672,0.014359354972839355,0.0004680156707763672,52,1452,530.9583333333334,583.3776992057166,52.0,91.0,1099.75,39.0,11509.53558365848,21.67690920566613,12743,1.1071689128875732,24,Microsoft Teams,File Transfer
0.0,0.821990966796875,0.015415717393924028,0.09299610091184739,9.5367431640625e-07,2.4557113647460938e-05,9.703636169433594e-05,2.4557113647460938e-05,40,1480,493.1012658227848,621.2212674747659,40.0,95.0,1480.0,55.0,32397.00522272938,65.7005111691855,38955,1.2024259567260742,79,0.0,0.821990966796875,0.03164278833489669,0.131686980195816,1.9669532775878906e-06,5.7816505432128906e-05,0.0004385709762573242,5.6743621826171875e-05,40,1480,898.6666666666666,658.6180299701105,65.0,1480.0,1480.0,0.0,29147.740701995106,32.43442956453461,35048,1.2024259567260742,39,0.0,0.9528799057006836,0.028827587763468426,0.15031067289733802,0.0,5.1021575927734375e-05,0.0004944801330566406,5.1021575927734375e-05,40,977,97.675,150.0580533493621,40.0,80.0,95.0,40.0,3475.125563798959,35.57845470999702,3907,1.1242759227752686,40,Microsoft Teams,File Transfer
9.5367431640625e-07,0.003075122833251953,0.00015500217977196278,0.00030111122488465794,9.059906005859375e-06,0.00011301040649414062,0.00012302398681640625,2.193450927734375e-05,52,1500,1013.3375314861461,682.4238671348008,52.0,1500.0,1500.0,0.0,6554078.569353272,6467.813897844241,402295,0.061380863189697266,397,9.5367431640625e-07,0.003075122833251953,0.00023209055264790854,0.00034534817446906147,0.00012087821960449219,0.00012302398681640625,0.00012993812561035156,4.0531158447265625e-06,420,1500,1492.1924528301886,89.6190508913304,1500.0,1500.0,1500.0,0.0,6453708.175024223,4324.983793332893,395431,0.06127190589904785,265,0.00018787384033203125,0.0031960010528564453,0.00046845064818404103,0.00046325115270411614,0.0002429485321044922,0.00024890899658203125,0.0006090402603149414,1.2874603271484375e-05,52,52,52.0,0.0,52.0,52.0,52.0,0.0,111851.58301734319,2150.991981102754,6864,0.061367034912109375,132,Microsoft Teams,File Transfer
0.0,1.6105079650878906,0.32484002113342286,0.6428554971355461,1.1920928955078125e-06,8.082389831542969e-05,0.013610124588012695,8.082389831542969e-05,52,91,62.5,15.46770829825802,52.0,52.0,70.0,0.0,230.88288117428408,3.6941260987885456,375,1.6242001056671143,6,0.0,1.6241989135742188,0.5414000352223715,0.7656544295439335,5.960464477539062e-07,1.1920928955078125e-06,0.8121000528335571,1.1920928955078125e-06,52,91,67.75,16.618889854620253,52.0,64.0,79.75,12.0,166.85136212861596,2.4627507325256968,271,1.6242001056671143,4,1.6105079650878906,1.6105079650878906,1.6105079650878906,0.0,1.6105079650878906,1.6105079650878906,1.6105079650878906,0.0,52,52,52.0,0.0,52.0,52.0,52.0,0.0,64.5758991911129,1.2418442152137097,104,1.6105079650878906,2,Microsoft Teams,File Transfer
9.5367431640625e-07,0.37705492973327637,0.0011088003492141518,0.0179069308418629,3.0517578125e-05,0.00010609626770019531,0.00012302398681640625,1.7881393432617188e-05,52,1500,1020.3355704697987,672.0205528184066,52.0,1500.0,1500.0,0.0,922279.0370786062,903.897760473014,456090,0.4945249557495117,447,9.5367431640625e-07,0.3853459358215332,0.0016003951285649273,0.02202161477292842,0.00012087821960449219,0.00012302398681640625,0.00012612342834472656,3.0994415283203125e-06,52,1500,1446.6354838709678,241.04520931651658,1500.0,1500.0,1500.0,0.0,906849.2687833627,626.8678453515998,448457,0.4945220947265625,310,2.7179718017578125e-05,0.37705492973327637,0.0036359113805434283,0.032302452923434415,0.0002409815788269043,0.0002460479736328125,0.0002560615539550781,7.867813110351562e-06,52,150,55.715328467153284,17.981315892961625,52.0,52.0,52.0,0.0,15436.294817397744,277.0565164396032,7633,0.49448394775390625,137,Microsoft Teams,File Transfer
0.0,1.4002699851989746,0.0004526217563925582,0.01767224461476075,2.09808349609375e-05,0.00010991096496582031,0.00012302398681640625,1.4066696166992188e-05,52,1500,1016.6529,676.8613045680703,52.0,1500.0,1500.0,0.0,2246366.996498763,2209.5712277993434,10166529,4.5257649421691895,10000,2.5033950805664062e-05,1.4002699851989746,0.0013959793159065976,0.031018945075885863,0.00024199485778808594,0.0002460479736328125,0.0002529621124267578,5.0067901611328125e-06,52,162,54.6663583102066,15.16027030672408,52.0,52.0,52.0,0.0,39171.9415977951,716.563949175327,177283,4.5257649421691895,3243,0.0,1.4111008644104004,0.0006682415767983617,0.021759236360398674,0.0001220703125,0.00012302398681640625,0.0001239776611328125,9.5367431640625e-07,52,1500,1478.3551872132603,143.50577853451347,1500.0,1500.0,1500.0,0.0,2212633.962964385,1496.6863052276767,9989246,4.5146400928497314,6757,Microsoft Teams,File Transfer
